"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-123,244,-759,783,13,-4,467,170.666666666667,264.333333333333
6,-52.6666666666667,-11.6666666666667,-1093.66666666667,957.666666666667,13.6666666666667,-19,441,212.666666666667,238.333333333333
12,-6,1278,-1182.66666666667,1024,12.3333333333333,-22.3333333333333,428,222.666666666667,186.666666666667
18,52.3333333333333,944.333333333333,-1282.33333333333,842,4.33333333333333,-34,404,214.333333333333,148.666666666667
24,30.6666666666667,760,-1186,768.666666666667,-2.33333333333333,-17,392.666666666667,194.333333333333,111
30,35,-1081.66666666667,-1002.33333333333,655.666666666667,-14,-2,393.666666666667,174.666666666667,61.6666666666667
36,68.6666666666667,-1416.66666666667,-560.333333333333,699.666666666667,-23.6666666666667,0.666666666666667,409.666666666667,157.666666666667,10.6666666666667
42,163.333333333333,-1723.66666666667,-184.333333333333,412.666666666667,-44,-11.6666666666667,421,152.666666666667,-26.6666666666667
48,4.66666666666667,-1426.66666666667,368,-148,-83.3333333333333,14.6666666666667,430,149.666666666667,-30.3333333333333
54,-43,-1215,643,-957,-83.3333333333333,40,439.666666666667,135.666666666667,1.33333333333333
60,-45,-979.333333333333,835.333333333333,-1491,-81,54,430.666666666667,126.666666666667,64.6666666666667
66,-28.3333333333333,-800,721.666666666667,196,-63.3333333333333,38.6666666666667,414.666666666667,119.333333333333,120.666666666667
72,-12.3333333333333,-598,605.333333333333,421,-54.6666666666667,34.3333333333333,389.666666666667,126.333333333333,173
78,-69,-336.666666666667,469.666666666667,809,-47,25.6666666666667,408.333333333333,139.333333333333,228.666666666667
84,-27.6666666666667,-271.666666666667,280.666666666667,-302,-25.3333333333333,2.33333333333333,405,140.333333333333,279.333333333333
90,120.333333333333,-116,-48.3333333333333,570,13.3333333333333,-14.6666666666667,423.333333333333,154.666666666667,304.333333333333
