"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,77.6666666666667,38.3333333333333,-509,753,36,-4.33333333333333,433.333333333333,183.333333333333,349.333333333333
6,6.33333333333333,58,-769.666666666667,1192.66666666667,27.6666666666667,-2.33333333333333,425.333333333333,195.666666666667,292.333333333333
12,43,-315,-1040,1474,43.6666666666667,2.66666666666667,436.333333333333,220,223.666666666667
18,-16.3333333333333,-474,-1166.33333333333,1289,15.3333333333333,-4.33333333333333,416,219.666666666667,164
24,43.3333333333333,-847.333333333333,-1105.66666666667,1054.66666666667,-5.33333333333333,-6,398,202.333333333333,117.666666666667
30,74,-950.666666666667,-989.666666666667,602.666666666667,-37,-14.3333333333333,391,179.333333333333,74.3333333333333
36,82.3333333333333,-1345.33333333333,-781.666666666667,413.666666666667,-42.6666666666667,-15.6666666666667,404.333333333333,161.333333333333,27
42,14.3333333333333,-1515.66666666667,-474.333333333333,201,-50,-13.3333333333333,418.666666666667,154.333333333333,-5
48,-79.3333333333333,-1559,71,-54.6666666666667,-67,7,433,152,-18.6666666666667
54,-36,-1422.33333333333,406.333333333333,-505.333333333333,-65.6666666666667,37.6666666666667,434.666666666667,151,-7.66666666666667
60,-30.6666666666667,-1350,595,-1037,-57.3333333333333,44,436.333333333333,136,45.6666666666667
66,105.333333333333,-1242.33333333333,574.666666666667,484.333333333333,-28,47.3333333333333,416,125.333333333333,102.333333333333
72,88.3333333333333,-1117.66666666667,590.666666666667,345.333333333333,-47.3333333333333,24.6666666666667,399.333333333333,111.666666666667,154.333333333333
78,254.666666666667,-907.666666666667,509.333333333333,521.666666666667,-47,13.3333333333333,383.666666666667,117.666666666667,186.333333333333
84,180.333333333333,-604.666666666667,293.666666666667,-892.333333333333,-49.3333333333333,1.33333333333333,412.666666666667,114.333333333333,216.666666666667
90,90,-210.666666666667,142.666666666667,-161.666666666667,-18.6666666666667,7.66666666666667,417.666666666667,122.333333333333,270.666666666667
96,-18,90,-201,533.333333333333,16.3333333333333,2,437.333333333333,143.333333333333,299.666666666667
