"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-124.666666666667,-20.3333333333333,-544,649,-2.33333333333333,-7,405.333333333333,187.333333333333,364
6,-81.3333333333333,-28.6666666666667,-822.333333333333,1220,25,-5,422.666666666667,211,321
12,-7.66666666666667,-134.333333333333,-891.333333333333,1442.33333333333,28.6666666666667,-11.3333333333333,424.666666666667,211,250.666666666667
18,-8.66666666666667,-233.666666666667,-953,1339,1.66666666666667,-11,411.333333333333,219.333333333333,185.666666666667
24,6,-515.333333333333,-949,1077.33333333333,-24.3333333333333,-6.33333333333333,391.333333333333,209.333333333333,138.666666666667
30,65.3333333333333,-890,-860.666666666667,753.666666666667,-45,3.66666666666667,376.666666666667,193.333333333333,92
36,195,-1161.33333333333,-873,541.333333333333,-35.6666666666667,15,390.666666666667,173,41.6666666666667
42,258,-1231,-648.333333333333,231,-42.3333333333333,22.3333333333333,407.333333333333,160.333333333333,7.33333333333333
48,186.666666666667,-1393.33333333333,-382.666666666667,3.33333333333333,-48.6666666666667,11,430.333333333333,152.666666666667,-3.66666666666667
54,1.66666666666667,-1481.33333333333,58.6666666666667,-322.333333333333,-69,22,438.333333333333,152,4.33333333333333
60,-31,-1537.33333333333,252.333333333333,-647,-62.3333333333333,31.3333333333333,442.333333333333,146.666666666667,35.6666666666667
66,-85.6666666666667,-1195.33333333333,421.333333333333,-1019,-71,57.6666666666667,427,148.333333333333,81.6666666666667
72,-2.33333333333333,-1153.66666666667,457.333333333333,-1259.33333333333,-59,49.3333333333333,406.333333333333,116,132.666666666667
78,178,-1057.33333333333,433,-1287.33333333333,-55.6666666666667,29,386.666666666667,108,167.333333333333
84,286.333333333333,-1025.33333333333,373,-1135.66666666667,-48.3333333333333,17.3333333333333,383,93.3333333333333,202.333333333333
90,231.666666666667,-571,225.333333333333,687.666666666667,-44,9.66666666666667,384.666666666667,120.333333333333,240.666666666667
96,16.6666666666667,-202,70.3333333333333,1205,-26.6666666666667,10,424.333333333333,138.333333333333,292
102,-102.333333333333,68.6666666666667,-186,1729,-18.3333333333333,-2,434,157.333333333333,324
