"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,85.6666666666667,-26.6666666666667,-749.666666666667,1157.33333333333,34,-12,456.333333333333,188.333333333333,228.333333333333
6,-27.3333333333333,-90,-1046,1370,11.3333333333333,-12,459.333333333333,212.333333333333,168.333333333333
12,78.3333333333333,-568.333333333333,-1076,1288.33333333333,-6.66666666666667,-24,442.333333333333,211.333333333333,113.666666666667
18,57.3333333333333,-700.333333333333,-966,1054.33333333333,-30.6666666666667,-2,402.666666666667,210.666666666667,62.3333333333333
24,98,-1087.33333333333,-854.666666666667,603.666666666667,-52.6666666666667,-9.66666666666667,384.666666666667,191,20.6666666666667
30,82.6666666666667,-1269.33333333333,-631.666666666667,254.333333333333,-63.3333333333333,-13.3333333333333,384.666666666667,176,-24.6666666666667
36,45.6666666666667,398.333333333333,-447.666666666667,-64,-66.6666666666667,-8.33333333333333,406.333333333333,163,-51.6666666666667
42,51.3333333333333,258.666666666667,-119.333333333333,-320.666666666667,-57.6666666666667,6,425.666666666667,155,-52.6666666666667
48,-37.6666666666667,542,316,-627.666666666667,-74.3333333333333,47.3333333333333,439.666666666667,149,-28.6666666666667
54,-5.33333333333333,-1140.33333333333,669.333333333333,-1041,-84,57,438,142.666666666667,18.3333333333333
60,47.6666666666667,-941,707.333333333333,-1324.33333333333,-71,57.6666666666667,418,142.666666666667,81
66,34.6666666666667,-901,599.333333333333,-1621.33333333333,-71,28.6666666666667,394,104.666666666667,118
72,-53.6666666666667,-718.333333333333,504.666666666667,225,-88.3333333333333,6.33333333333333,377,94,162.333333333333
78,-142.666666666667,-489,426,529.666666666667,-91.6666666666667,1.33333333333333,381,85,204.666666666667
84,-83.6666666666667,-259,231,1250.66666666667,-48.3333333333333,2.33333333333333,388.666666666667,122,277
90,-47.6666666666667,-48,-117.333333333333,241.666666666667,1,6.66666666666667,438.666666666667,143.666666666667,317
