"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,3.33333333333333,4,-502.333333333333,443.666666666667,10.6666666666667,-32.6666666666667,428,179,327.666666666667
6,18.3333333333333,-101.333333333333,-846.333333333333,848.666666666667,19.6666666666667,-40.3333333333333,440,205,313.333333333333
12,125,-329,-996,1192.66666666667,29.6666666666667,-26.3333333333333,439,226,262.333333333333
18,-8.33333333333333,-411.666666666667,-1140.33333333333,1240,29,-14.3333333333333,414,214,215.666666666667
24,25.6666666666667,-629.666666666667,-1130.33333333333,1115.33333333333,15.3333333333333,-13.3333333333333,394,211,163.666666666667
30,60.6666666666667,859,-1020,708.333333333333,-21,-22.6666666666667,384,192,116.666666666667
36,174.333333333333,576,-781.666666666667,420,-60,-18.6666666666667,389,173.333333333333,66.6666666666667
42,205.333333333333,398,-593.666666666667,239.333333333333,-62.6666666666667,-6,410.666666666667,158.333333333333,30.6666666666667
48,102.666666666667,-1495.66666666667,-429,77.6666666666667,-61.3333333333333,8,430.666666666667,151.333333333333,12.6666666666667
54,93,-1678,-189.666666666667,-201.666666666667,-42,7,443.333333333333,145.333333333333,24.6666666666667
60,-104,-1292.66666666667,322.666666666667,-688.333333333333,-62.6666666666667,35,442.666666666667,143.333333333333,59.6666666666667
66,-101,-1000.33333333333,584,-1082.66666666667,-52.3333333333333,51.6666666666667,425.666666666667,138.333333333333,116.333333333333
72,-65,-884,672.666666666667,-1417.33333333333,-61,62.3333333333333,413.666666666667,119,130.333333333333
78,81,-936.666666666667,451,-1519.66666666667,-58.3333333333333,36,389.666666666667,110,171.666666666667
84,136.666666666667,-860.666666666667,324.333333333333,-1284.66666666667,-60,12.6666666666667,383.666666666667,106,210
90,102.333333333333,-432.333333333333,242.666666666667,-825.666666666667,-50.6666666666667,-1,374,128,300
96,53,-254.666666666667,-22,-178.333333333333,-15.6666666666667,-5,401,163.333333333333,359.666666666667
