"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-95.6666666666667,215,-549.333333333333,788,23,-13,287.333333333333,157.666666666667,294.333333333333
6,-51.3333333333333,172.333333333333,-847.333333333333,1303,39.6666666666667,-13,302.333333333333,191.333333333333,257.333333333333
12,-24.3333333333333,-46.3333333333333,-978.333333333333,1455.66666666667,19,-7,300.666666666667,208.333333333333,194.333333333333
18,22,-478.333333333333,-1005,1337.66666666667,4.66666666666667,-6.66666666666667,417.666666666667,216.666666666667,134.333333333333
24,14,-887,-958.666666666667,1057.66666666667,-41.3333333333333,-16.6666666666667,396,200.666666666667,80
30,73.6666666666667,-1189.33333333333,-792,767.333333333333,-59,-19,381,182.666666666667,27
36,84,-1362.66666666667,-635.333333333333,589.666666666667,-48.3333333333333,-5,388.666666666667,163.666666666667,-34
42,107,-1572.33333333333,-350.666666666667,1697.33333333333,-31.6666666666667,7.66666666666667,406.333333333333,154.666666666667,-68
48,39.6666666666667,-1599.66666666667,84,1272.66666666667,-47.6666666666667,17.3333333333333,424,150.333333333333,-72.6666666666667
54,139.666666666667,-1547,478.666666666667,741.666666666667,-46.3333333333333,25.6666666666667,429.333333333333,147.333333333333,-41.6666666666667
60,134,-1244.66666666667,714.333333333333,-1093.66666666667,-27.6666666666667,48,422.333333333333,142.333333333333,18.3333333333333
66,122.666666666667,-1049.66666666667,677.333333333333,-1408.66666666667,-16.3333333333333,42.3333333333333,417.666666666667,113.333333333333,58
72,162.333333333333,-901,619.333333333333,-1452,-35.3333333333333,23.3333333333333,405.666666666667,102.333333333333,106.333333333333
78,197.333333333333,-733,509.666666666667,-1216.33333333333,-47,5,404.666666666667,95.3333333333333,143.666666666667
84,229.333333333333,-476.666666666667,294,-636.333333333333,-23,6,401.666666666667,117.333333333333,212
90,122.666666666667,-87.3333333333333,-13.3333333333333,140.333333333333,21,9,445.666666666667,146.333333333333,257.666666666667
