"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,21.3333333333333,106.333333333333,-499.666666666667,452,-45,-16.3333333333333,464,181.666666666667,-51.6666666666667
6,-26,21.3333333333333,-625,1056.66666666667,-45.6666666666667,-2,468.666666666667,204.666666666667,-76.6666666666667
12,-3,0.333333333333333,-571.666666666667,1450.66666666667,-39,4.66666666666667,431.333333333333,228,-119.666666666667
18,31.3333333333333,-120.333333333333,-513.666666666667,1623,-10,21.3333333333333,387,217,-160.666666666667
24,25,-261.666666666667,-539.333333333333,1555,5,20.6666666666667,328.333333333333,223.666666666667,-192.666666666667
30,24.6666666666667,-422.666666666667,-500.666666666667,1391,19,20.6666666666667,284.666666666667,212.333333333333,-216.666666666667
36,36.6666666666667,-395.666666666667,-292.333333333333,1187.33333333333,16.6666666666667,15,238,199.333333333333,-251.666666666667
42,39,-403.333333333333,-61.3333333333333,930.333333333333,7,11,188.666666666667,185.666666666667,-289
48,126,-486.666666666667,176.666666666667,451,3.33333333333333,-3,159.333333333333,176.666666666667,-334.333333333333
54,41.3333333333333,-216.333333333333,353.666666666667,-178,-19,-21.3333333333333,158,172.333333333333,-359.333333333333
60,-96,199.666666666667,540,-736.333333333333,-47.3333333333333,-26.3333333333333,187,168.333333333333,-369.666666666667
66,-287.666666666667,542,691.666666666667,-931.666666666667,-84.6666666666667,-11.6666666666667,225.333333333333,167.666666666667,-358.333333333333
72,-267.666666666667,624,635.333333333333,-846.333333333333,-67.6666666666667,5.66666666666667,260.666666666667,162,-336.666666666667
78,-156,480.666666666667,600.666666666667,-815,-32,10,290,155,-307.666666666667
84,-26.3333333333333,498.333333333333,553.333333333333,-1006.66666666667,-10.3333333333333,-5,304.666666666667,159,-259.666666666667
90,40.3333333333333,266.333333333333,612.666666666667,-1129,-39.6666666666667,-32.3333333333333,321.333333333333,122,-219.333333333333
96,124,252,533.666666666667,-1058.33333333333,-59.3333333333333,-33,332.333333333333,115,-188.666666666667
102,206.333333333333,176.333333333333,469,-861.333333333333,-53.3333333333333,-17,355.666666666667,93,-176.333333333333
108,31.3333333333333,357.666666666667,305,-803.333333333333,-65,13.6666666666667,377,121.666666666667,-152.333333333333
114,-38,372,108.333333333333,-692,-69.6666666666667,14.6666666666667,407.666666666667,125.333333333333,-116.666666666667
120,-161.333333333333,494,-38.6666666666667,-345,-89.6666666666667,17.6666666666667,458.333333333333,145,-112.666666666667
