"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-11,812.333333333333,-239.666666666667,-175,-14,-5,334.666666666667,144.666666666667,-260.333333333333
6,-62.3333333333333,649,-175.666666666667,-66,-31.6666666666667,-2,334.666666666667,147.666666666667,-258.333333333333
12,-106,456.333333333333,-12.6666666666667,82.3333333333333,-52,4.66666666666667,329,149.666666666667,-277.333333333333
18,-42.3333333333333,-281.666666666667,-106.333333333333,-393,-93.3333333333333,7.33333333333333,334.333333333333,152,-274.333333333333
24,-74,-239,-81.3333333333333,-389.333333333333,-99.6666666666667,4.33333333333333,347.333333333333,152.333333333333,-261.333333333333
30,-157.666666666667,-190,-21.6666666666667,-383.333333333333,-99.6666666666667,8,351.666666666667,150.333333333333,-248.333333333333
36,-247.333333333333,5.33333333333333,211,-289.333333333333,-72.3333333333333,1,364.333333333333,143.333333333333,-246
42,-94.6666666666667,-161.666666666667,194.333333333333,-346,-62.3333333333333,18.6666666666667,374.333333333333,139,-233.666666666667
48,33,-419.333333333333,204.333333333333,-282,-5.66666666666667,11.6666666666667,391,135,-215.333333333333
54,83,-475.333333333333,267.666666666667,-340.333333333333,-5,21,392.333333333333,132.333333333333,-182
60,147.333333333333,-324.666666666667,585.333333333333,-96.3333333333333,15.3333333333333,23.3333333333333,379.333333333333,127.666666666667,-166
66,-97.3333333333333,-424.333333333333,655,-1091,-189.333333333333,1,362.333333333333,125,-162
72,-55.6666666666667,-279,529.333333333333,-1514,-207.666666666667,-44.3333333333333,371,139,-152
78,-132.666666666667,-146.333333333333,356.333333333333,-1769,-219.333333333333,-62,372.333333333333,118.666666666667,-134.333333333333
84,184.666666666667,95,138.666666666667,-889,-37.3333333333333,-60,400.333333333333,113.333333333333,-97.3333333333333
90,332,13.3333333333333,-130.333333333333,-300.666666666667,-1.66666666666667,-30,423.333333333333,106.333333333333,-64.3333333333333
