"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-60.6666666666667,203.666666666667,-721.333333333333,735,21.3333333333333,-15.6666666666667,451.666666666667,195.333333333333,169
6,-0.666666666666667,-4.66666666666667,-1021,873.666666666667,22,-8,446.666666666667,222.333333333333,103
12,-2.33333333333333,-260.666666666667,-1056.66666666667,1209.33333333333,-13.6666666666667,9.66666666666667,426,225.666666666667,123.666666666667
18,84.6666666666667,-600.666666666667,-1048,1060.33333333333,-24.3333333333333,4,399.666666666667,207.333333333333,82.6666666666667
24,99,-1004.33333333333,-883,719.666666666667,-39,-1,392.666666666667,188.333333333333,35.6666666666667
30,82.3333333333333,-1291,-661.666666666667,392,-47.3333333333333,-3.66666666666667,394.333333333333,168,-7.33333333333333
36,52.3333333333333,-1516.33333333333,-227.666666666667,78.3333333333333,-66.6666666666667,-4.33333333333333,411.333333333333,158,-43.6666666666667
42,82.3333333333333,-1543,158.333333333333,-168.666666666667,-71,-3.66666666666667,422.333333333333,151.333333333333,-47
48,90.6666666666667,-1539.66666666667,482,-563,-70.6666666666667,14,440.666666666667,143.666666666667,-31.6666666666667
54,73.3333333333333,-1406,655.666666666667,-907.333333333333,-52,29,441.666666666667,135.666666666667,13.6666666666667
60,151.666666666667,-1048.33333333333,693.333333333333,-1204.66666666667,-31,46.6666666666667,428.333333333333,125.666666666667,58.6666666666667
66,187.666666666667,-795,681.666666666667,-1274,-11.3333333333333,38,403.333333333333,126.666666666667,103.666666666667
72,208,-548.333333333333,533,479.666666666667,-22.3333333333333,22,401.333333333333,135.666666666667,151.333333333333
78,121.333333333333,-441.666666666667,443,2278.33333333333,-37,5,398.666666666667,127.333333333333,198.333333333333
84,6.33333333333333,-100.333333333333,161,2717,-36.3333333333333,-12.6666666666667,408.666666666667,130.333333333333,247.333333333333
90,20.3333333333333,82,-198.333333333333,1696,5,-12,417,139.333333333333,265.666666666667
