"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-32,17.6666666666667,-662.666666666667,1489.33333333333,21,-12,486.333333333333,203.333333333333,49.6666666666667
6,-11,-116,-825.666666666667,1501,17.6666666666667,-12.3333333333333,452.666666666667,228,-16.6666666666667
12,6.66666666666667,-266,-766,1388.66666666667,-5.66666666666667,-8.66666666666667,417.666666666667,228,-70.6666666666667
18,54,-396.333333333333,-657.666666666667,1422.66666666667,-20,-6.33333333333333,381,211,-100.666666666667
24,55,-520,-525.333333333333,1418,-8,-11,345,191,-144.666666666667
30,6.33333333333333,-604,-322.666666666667,1172,-13,-1,302,176.333333333333,-201
36,-3,-771.666666666667,-162.333333333333,427.333333333333,-1.66666666666667,-2.33333333333333,276.666666666667,168.666666666667,-256.333333333333
42,99.3333333333333,-585,310.333333333333,-396.666666666667,-26.3333333333333,23,283.666666666667,168.666666666667,-278.666666666667
48,-1,-203.333333333333,443.666666666667,-1021.33333333333,-107,28,311.666666666667,165.666666666667,-277
54,-78,400,665.666666666667,-1303,-163.666666666667,46.6666666666667,357,156.333333333333,-246.666666666667
60,-214.333333333333,388,598.666666666667,-1412.33333333333,-171.666666666667,29.6666666666667,393.666666666667,142.666666666667,-201.333333333333
66,-76,320.333333333333,681,-1444,-78,22.3333333333333,413.666666666667,132.333333333333,-134.666666666667
72,29.3333333333333,139,614.666666666667,-1322.66666666667,-32,26,413.333333333333,127.333333333333,-72.6666666666667
78,41.3333333333333,73.6666666666667,533.666666666667,-1141.33333333333,-19.6666666666667,28.3333333333333,409.666666666667,122,-23.6666666666667
84,-6.66666666666667,23.6666666666667,527,-950,-54,8,411.666666666667,104.333333333333,-32.6666666666667
90,-128,108.666666666667,395.333333333333,-655.666666666667,-63.3333333333333,-8.33333333333333,428.666666666667,97.6666666666667,-9.66666666666667
96,-92,211.666666666667,69.6666666666667,-54.6666666666667,-37.6666666666667,-10,454.333333333333,102,12.3333333333333
102,-71,304,-291,628.666666666667,-2.33333333333333,4.33333333333333,480,135.666666666667,62
