"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,75.3333333333333,134,-332.666666666667,856,39,-5,461.666666666667,166.333333333333,276.333333333333
6,113.666666666667,44,-669.666666666667,1382.33333333333,52.6666666666667,-16.6666666666667,479.333333333333,201.333333333333,231.333333333333
12,108.333333333333,-256.666666666667,-931.333333333333,1579,34,-27.6666666666667,446,213,156.333333333333
18,87.6666666666667,-489.666666666667,-1134.66666666667,1559,19.3333333333333,-12.6666666666667,424.333333333333,228.333333333333,78.6666666666667
24,101.666666666667,-745.666666666667,-1089.33333333333,1272,-1.33333333333333,1.66666666666667,390.666666666667,214.666666666667,22.3333333333333
30,149,-857,-897,887,-40,9.66666666666667,377,190.666666666667,-27.3333333333333
36,124.666666666667,-1241.33333333333,-661.333333333333,218.333333333333,-61.3333333333333,6.66666666666667,378,169.333333333333,-70.3333333333333
42,79,-1518.33333333333,-314,-398.333333333333,-78,-4.66666666666667,400.666666666667,158.333333333333,-80.3333333333333
48,35,-1543.33333333333,173,-953.333333333333,-101,3.33333333333333,421.333333333333,155.666666666667,-58.3333333333333
54,101.666666666667,-1403.66666666667,578.666666666667,-1203,-103,17.3333333333333,438,151,-3.33333333333333
60,64.6666666666667,-1251,760.666666666667,-1443.33333333333,-100,37.6666666666667,444.333333333333,129.666666666667,66
66,59,-1207,700.333333333333,-1549.33333333333,-65.6666666666667,43.3333333333333,423.333333333333,117.666666666667,127.666666666667
72,29,-897.666666666667,584,-1559.33333333333,-54,36,401.666666666667,107.666666666667,172.666666666667
78,-56,-496.666666666667,476,-1230.66666666667,-51.3333333333333,28.3333333333333,382.666666666667,118,209.333333333333
84,-83.6666666666667,-196,265.333333333333,-544.666666666667,-21,24,420.666666666667,127,249.333333333333
90,-194.666666666667,17,-193,422,1.66666666666667,13.6666666666667,432.666666666667,135.666666666667,276
