"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-29.6666666666667,241.333333333333,-481.333333333333,1083,32,-5.66666666666667,448.666666666667,173.666666666667,277.333333333333
6,-87.6666666666667,148.333333333333,-818.333333333333,1243.33333333333,15.3333333333333,-8.33333333333333,452.666666666667,212.333333333333,224.666666666667
12,-15.3333333333333,-189,-1070,1249,11.3333333333333,-20.3333333333333,439.333333333333,227.333333333333,173.333333333333
18,36,-660,-1206,1143,11.6666666666667,-22.6666666666667,411,216.333333333333,129.333333333333
24,39.3333333333333,-935,-1195.66666666667,912,-4.66666666666667,-19.6666666666667,397,191.333333333333,88.3333333333333
30,53.3333333333333,-1219.66666666667,-933,669.333333333333,-21,-5.66666666666667,392,173.333333333333,33.6666666666667
36,59,-1486,-854.666666666667,370.333333333333,-38.3333333333333,-8,403,162.333333333333,-14
42,48,-1550.66666666667,-357.666666666667,30,-60,6.66666666666667,419,156.333333333333,-36
48,133.666666666667,-1658.33333333333,-113,-496,-68,7,436.333333333333,147.333333333333,-21.3333333333333
54,138.333333333333,-1414.66666666667,469.333333333333,-922.666666666667,-59.3333333333333,37.6666666666667,442.666666666667,136.666666666667,28.6666666666667
60,163.333333333333,-1378,547,-1257.33333333333,-29.6666666666667,40,431.666666666667,126,90.3333333333333
66,233.333333333333,-1146,647.333333333333,-1379,-17.6666666666667,51,405.333333333333,127,138.333333333333
72,259.333333333333,-1046.66666666667,505.333333333333,-1320.66666666667,-24,33.3333333333333,411.333333333333,137.666666666667,169
78,209.666666666667,-740,397,-1080.33333333333,-49.3333333333333,14.6666666666667,402.666666666667,134.333333333333,212.333333333333
84,119.666666666667,-388,312.333333333333,-579.666666666667,-36,1,409,137,260.666666666667
90,119,-97,93,81.6666666666667,-10.3333333333333,-11,401,143,302.666666666667
96,56.3333333333333,100.666666666667,-313.666666666667,770.333333333333,28.6666666666667,-6.66666666666667,430,182.333333333333,296.666666666667
