"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-32.3333333333333,-876.666666666667,-84,-968.333333333333,-72,13.3333333333333,382.333333333333,116.666666666667,209.666666666667
6,123.333333333333,-812.333333333333,-309,-698,-44,0,413.333333333333,114.666666666667,245.666666666667
12,148.666666666667,-487,-125.666666666667,-283,-25.3333333333333,-7.66666666666667,415.666666666667,126.666666666667,293
18,207,-340.333333333333,-471.666666666667,190,6.33333333333333,-21,428,145.666666666667,329
24,125.666666666667,-252.333333333333,-666.666666666667,689.333333333333,20,-14.3333333333333,418,184.666666666667,336
30,82.3333333333333,-304.333333333333,-833,651.666666666667,27,-6.66666666666667,433,211.666666666667,289
36,55,-402.666666666667,-878,751.333333333333,2,-3.33333333333333,425,226,225
42,33.6666666666667,-406,-862.333333333333,379.666666666667,-17,6,412.666666666667,221.666666666667,175.666666666667
48,53.3333333333333,-446.666666666667,-844.333333333333,616.666666666667,-13,18.6666666666667,398.333333333333,210.333333333333,143.666666666667
54,93.3333333333333,-672.333333333333,-834,454.333333333333,-6,14.6666666666667,394,194,108.333333333333
60,49,-897,-821,536.333333333333,-4.33333333333333,10.3333333333333,389,175.333333333333,65.6666666666667
66,-19.6666666666667,-1196.33333333333,-702,356,-14,-8.33333333333333,398,161.666666666667,24.3333333333333
72,2,-1416,-402.333333333333,202.333333333333,-19.3333333333333,-2.33333333333333,413.333333333333,155,0.333333333333333
78,-2.66666666666667,-1294,34,-61.6666666666667,-50.6666666666667,-1,427.333333333333,152.666666666667,-1
84,14,-1170.66666666667,354.666666666667,-406.333333333333,-56.6666666666667,18.6666666666667,441.666666666667,147.666666666667,10
90,51.3333333333333,-1074.66666666667,493.333333333333,-766,-44,26.3333333333333,441.666666666667,135.666666666667,51.3333333333333
96,-9,-904.333333333333,466.666666666667,-951,-40,43,428.666666666667,126,98.3333333333333
102,7.33333333333333,-835,428.666666666667,-1099.66666666667,-50.6666666666667,36.3333333333333,403.333333333333,119,144.666666666667
108,0.333333333333333,-729.666666666667,455.333333333333,-1081.66666666667,-58.6666666666667,28.3333333333333,388,124,170.666666666667
114,45,-871.666666666667,-46.3333333333333,-1013.33333333333,-60.6666666666667,9.66666666666667,394.333333333333,137,211.666666666667
