"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-183.666666666667,493,-187.666666666667,242.666666666667,-84.6666666666667,11,497.666666666667,164,-8.33333333333333
6,-93,350,-400,822.666666666667,-59.6666666666667,6.33333333333333,493.333333333333,196.333333333333,-24.6666666666667
12,24.6666666666667,86.3333333333333,-532.666666666667,1302,-33.3333333333333,18,445.333333333333,203.666666666667,-59.3333333333333
18,43,-167.333333333333,-604.333333333333,1582,-16.3333333333333,7.66666666666667,402.333333333333,230,-117.333333333333
24,68.3333333333333,-320.666666666667,-526.666666666667,1541.66666666667,-4.33333333333333,26.3333333333333,353.666666666667,222.666666666667,-155
30,37.3333333333333,-471,-422,1341,3,20,308.666666666667,211.333333333333,-187
36,12,-564,-283.333333333333,978.666666666667,-2.33333333333333,19,269.333333333333,197.333333333333,-228.333333333333
42,-20,-592.666666666667,-95.6666666666667,519.666666666667,-22,3.33333333333333,242.333333333333,182.666666666667,-271.666666666667
48,-37.6666666666667,-553.333333333333,147.333333333333,170.666666666667,-35.6666666666667,-1,230.666666666667,171,-306
54,0.333333333333333,-405.333333333333,419.333333333333,-192.666666666667,-39.6666666666667,4.66666666666667,236,169.666666666667,-325
60,-54,91.3333333333333,657,-516,-73,20,253,167.666666666667,-329
66,-164.666666666667,429,762,-749.666666666667,-99.6666666666667,30.6666666666667,277.666666666667,163.666666666667,-320.333333333333
72,-216.333333333333,522,760.333333333333,-813.666666666667,-95.6666666666667,39,301.333333333333,159,-296.333333333333
78,-197,290.666666666667,648.666666666667,-831,-44.3333333333333,28,326,151,-273.666666666667
84,-71,98.3333333333333,672,-1046,-25,11.3333333333333,352,136.666666666667,-225.333333333333
90,-238.666666666667,81.6666666666667,603,-1486.33333333333,-143.333333333333,-55.3333333333333,366.333333333333,122.666666666667,-182.333333333333
96,-205,67,565,-1467.66666666667,-169,-66.6666666666667,371.666666666667,117.333333333333,-143.666666666667
102,-242,241.666666666667,435.666666666667,-1327.66666666667,-181.333333333333,-61,379,117.666666666667,-120.666666666667
108,-111.333333333333,465.333333333333,370,-934.333333333333,-86.3333333333333,5.33333333333333,404,123.666666666667,-85.6666666666667
114,-104.333333333333,442.333333333333,161.333333333333,-670.666666666667,-78,16,434.666666666667,105.666666666667,-76.6666666666667
120,-64.6666666666667,423.333333333333,-42.3333333333333,-166.333333333333,-53.3333333333333,14,462.666666666667,116.666666666667,-44.3333333333333
