"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,57,168.666666666667,-312.666666666667,1050.33333333333,10.3333333333333,14,501.333333333333,148.666666666667,75
6,14,100.666666666667,-519.666666666667,1382.66666666667,7.33333333333333,0.333333333333333,504.333333333333,181.333333333333,39.6666666666667
12,-59.3333333333333,112.666666666667,-691,1456.33333333333,1.66666666666667,-3.33333333333333,464.333333333333,193.666666666667,-21.3333333333333
18,-21.6666666666667,-151.666666666667,-795.666666666667,1490.66666666667,-4.66666666666667,-17,426.666666666667,225.333333333333,-86.3333333333333
24,-2.66666666666667,-327.333333333333,-664,1290.66666666667,-21.6666666666667,1,380,223.666666666667,-123
30,81,-575.333333333333,-549.333333333333,1122.66666666667,-28,-3,338,212.333333333333,-147.333333333333
36,92.6666666666667,-633.333333333333,-303.333333333333,730.333333333333,-14.6666666666667,12.6666666666667,312.666666666667,190.333333333333,-188
42,-70.3333333333333,-682.666666666667,-214.666666666667,141,-51,-6.33333333333333,301.666666666667,171,-229.666666666667
48,-12.6666666666667,-786,129.333333333333,-645.666666666667,-50,5.33333333333333,316.666666666667,158,-254
54,-146.333333333333,-654,365.333333333333,-1251,-114,10.3333333333333,345.666666666667,156,-241.333333333333
60,-97.6666666666667,-614,765.666666666667,-1452.66666666667,-124,28,384.333333333333,152,-204.666666666667
66,-296.333333333333,-330.333333333333,867,-1506.66666666667,-144,31.6666666666667,413.333333333333,149,-148
72,-204.333333333333,-450.333333333333,839.666666666667,-1656.66666666667,-87.6666666666667,25.6666666666667,443.333333333333,130,-69.3333333333333
78,-106,-499,664.666666666667,-1756,-42.3333333333333,22.6666666666667,443.666666666667,117.333333333333,6.66666666666667
84,4,-641,570,-1538.66666666667,-64,18.6666666666667,444.333333333333,103.333333333333,69.3333333333333
90,-91.6666666666667,-410.333333333333,460.333333333333,-985.333333333333,-85.3333333333333,13,433.333333333333,112.666666666667,108.333333333333
96,12.3333333333333,-226.333333333333,433.333333333333,-322.666666666667,-64.3333333333333,8.66666666666667,466.333333333333,130.666666666667,138.333333333333
102,-89.3333333333333,35.3333333333333,192,213,-20.3333333333333,-4,467.666666666667,123.666666666667,160.666666666667
108,118,-6.33333333333333,-181.666666666667,842.666666666667,42,-14,490,134.666666666667,160.666666666667
