"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-61.6666666666667,333.666666666667,-249.333333333333,524.333333333333,-23,10,483.666666666667,119.666666666667,42.6666666666667
6,-101.666666666667,205.333333333333,-505.666666666667,1019.33333333333,-22.3333333333333,12.3333333333333,493.333333333333,182.333333333333,35
12,-83,114.333333333333,-562.333333333333,1222.66666666667,-27.6666666666667,13,470,215.333333333333,-21
18,-21.3333333333333,-147,-626.666666666667,1374.33333333333,-5.33333333333333,0,423,232.333333333333,-74.3333333333333
24,-56.6666666666667,-112.666666666667,-623.666666666667,1401.66666666667,-10.3333333333333,4,387,227.333333333333,-110.666666666667
30,-22.3333333333333,-223,-619.333333333333,1319.33333333333,-9,2.33333333333333,352,213,-137
36,139.666666666667,-444.666666666667,-108.333333333333,917.333333333333,-84,-7,321.333333333333,195,-175.666666666667
42,217.666666666667,-733.666666666667,242.333333333333,768.333333333333,-78,-11,276.333333333333,182,-229
48,267.333333333333,-966.666666666667,646.333333333333,445.333333333333,-46,-24,255.333333333333,173.333333333333,-280.333333333333
54,97,-978.666666666667,564.333333333333,95.6666666666667,4,4.66666666666667,251,169.666666666667,-309.666666666667
60,58.3333333333333,-600.666666666667,708,-550.666666666667,-21,18.3333333333333,272,169.666666666667,-309.333333333333
66,82,-363.333333333333,763.666666666667,-971,-73,29,302.333333333333,163.333333333333,-298
72,58.6666666666667,39.3333333333333,766,-1056,-60,9.66666666666667,339.666666666667,157.333333333333,-265.666666666667
78,48.6666666666667,-67.3333333333333,718,-1293.66666666667,-46,-3.33333333333333,376.666666666667,144.333333333333,-217.666666666667
84,-75,163.666666666667,676.333333333333,-1475.66666666667,-42,5,395.666666666667,136.333333333333,-150.333333333333
90,-76,145.333333333333,586.333333333333,-1636,-58.6666666666667,7.33333333333333,399.666666666667,128,-85.6666666666667
96,-101.666666666667,166.666666666667,540,-1463.66666666667,-63,7,399.666666666667,120,-37.3333333333333
102,-156,192,397.333333333333,-1169,-64.6666666666667,3.33333333333333,425.333333333333,112.333333333333,-34.3333333333333
108,-206,238.333333333333,219,-644.666666666667,-45.3333333333333,6,444,106.333333333333,1.66666666666667
114,-216.666666666667,346.666666666667,54.6666666666667,-47,-41,6.66666666666667,466,112.333333333333,32.3333333333333
120,-153.333333333333,310,-157.666666666667,652.666666666667,-24.3333333333333,9.66666666666667,474,129,77
