"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-48,-382.333333333333,-209.666666666667,-309,-39,-1.66666666666667,413.333333333333,114.666666666667,258
6,8.66666666666667,-201.666666666667,-320.666666666667,305.333333333333,-17,-13.6666666666667,409.333333333333,135.666666666667,312.333333333333
12,-44.3333333333333,-33,-320,903.666666666667,15,-10,428.666666666667,176.333333333333,297.333333333333
18,2.66666666666667,-100.333333333333,-645,1205.66666666667,12.6666666666667,-12.6666666666667,451.666666666667,204.333333333333,256.666666666667
24,-81,-114,-923.333333333333,1315.66666666667,2.33333333333333,-3.33333333333333,442.666666666667,223,195.666666666667
30,73.6666666666667,-411.666666666667,-939,1167.66666666667,-2,8.33333333333333,422.333333333333,213,152
36,77.3333333333333,-644,-935.333333333333,894,-18,20,392.333333333333,202,109
42,78.6666666666667,-1045,-906.333333333333,460.333333333333,-46.3333333333333,6.33333333333333,386.333333333333,180,71
48,31,-1333.33333333333,-753,170.333333333333,-68,-21.6666666666667,395.333333333333,161.333333333333,31.6666666666667
54,21.6666666666667,-1488,-782.333333333333,51,-71.6666666666667,-20.3333333333333,418,150.333333333333,0.666666666666667
60,52.3333333333333,-1509.33333333333,-326.666666666667,-68.3333333333333,-69.6666666666667,5.66666666666667,437,144.333333333333,-8.33333333333333
66,50,-1364.33333333333,-453,-431,-80.6666666666667,41.6666666666667,447.333333333333,142.333333333333,7
72,0,-1233.33333333333,147.333333333333,-1132.33333333333,-90,51.6666666666667,440.333333333333,139.666666666667,60.6666666666667
78,68,-1138.33333333333,152.666666666667,-1562.66666666667,-75.3333333333333,48.6666666666667,418.333333333333,134,127.333333333333
84,-43.3333333333333,-1053.33333333333,615,-1781.33333333333,-78.3333333333333,32.6666666666667,406.333333333333,115,150.333333333333
90,102.666666666667,-979.666666666667,395.333333333333,-1596.33333333333,-58,23,384.666666666667,107.666666666667,197.666666666667
96,12,-811.666666666667,269,-1265,-56.6666666666667,18.3333333333333,376.666666666667,107.333333333333,244.666666666667
102,90.6666666666667,-546.666666666667,91.6666666666667,-679,-38,1.66666666666667,358.333333333333,127.333333333333,343.666666666667
108,18,-249,-214,111,0,-6.66666666666667,376,168.333333333333,389.333333333333
