"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,40.3333333333333,22,-587,1055,35.3333333333333,-8.66666666666667,432.333333333333,180.666666666667,297.333333333333
6,64.3333333333333,1316.66666666667,-971.666666666667,847,37,-15.3333333333333,441.333333333333,212.666666666667,237.666666666667
12,66,939,-1144.33333333333,836.666666666667,14.3333333333333,-31,430.666666666667,220.666666666667,177.666666666667
18,-6,2390.33333333333,-1189,729.666666666667,1.66666666666667,-30.3333333333333,409.666666666667,211.333333333333,133.666666666667
24,48,621.333333333333,-1107.33333333333,927,-4,-21,397.666666666667,189,89.6666666666667
30,-1.33333333333333,426,-906,681.333333333333,-10.6666666666667,2.66666666666667,395.333333333333,171.333333333333,36.3333333333333
36,65.3333333333333,-1521.66666666667,-559,439,-31.3333333333333,-5.66666666666667,405.666666666667,160.333333333333,-12.6666666666667
42,32.3333333333333,-1532.66666666667,-91,202,-63.3333333333333,-1.33333333333333,416.666666666667,158.333333333333,-35.6666666666667
48,97.3333333333333,-1569,199.666666666667,-178,-68.6666666666667,7,434.666666666667,150.333333333333,-33.3333333333333
54,118,-1348,372.666666666667,-671,-55.6666666666667,36.6666666666667,439.666666666667,139.333333333333,3
60,-66.6666666666667,-793.666666666667,53.6666666666667,-1386.66666666667,-36,58.3333333333333,406.333333333333,129.666666666667,110.666666666667
66,-254,-505,99,-1381.33333333333,-62.3333333333333,44.6666666666667,389.333333333333,131,158.333333333333
72,-97,-543.333333333333,557,-1162.66666666667,-69.6666666666667,21.6666666666667,375.333333333333,110.666666666667,178
78,-14.6666666666667,-290,340,-593,-45.6666666666667,11.3333333333333,383.333333333333,105.666666666667,222.333333333333
84,46.6666666666667,-84.6666666666667,47.3333333333333,24,-9,6.33333333333333,401,114.333333333333,252.666666666667
90,-14.6666666666667,153,-444,672.666666666667,26.6666666666667,-4.33333333333333,437.333333333333,162.333333333333,285
