"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,169,3,-384,830.333333333333,28.6666666666667,-29.3333333333333,441.333333333333,153.333333333333,192.333333333333
6,80,80.3333333333333,-775.333333333333,1370.66666666667,38.6666666666667,-25,459.333333333333,184.666666666667,150.666666666667
12,109.666666666667,-94.3333333333333,-940,1559.33333333333,21.6666666666667,-12.3333333333333,460.333333333333,200.666666666667,77.6666666666667
18,75.6666666666667,-305.666666666667,-976.666666666667,1599.66666666667,21.3333333333333,13,425.333333333333,223,82.3333333333333
24,122.333333333333,-733.666666666667,-917.666666666667,1221,-5.66666666666667,0.666666666666667,394.666666666667,206,22.3333333333333
30,116,-1101.33333333333,-653,760.666666666667,-26,-3,376.333333333333,187,-35.6666666666667
36,102.333333333333,-1278.33333333333,-501,190.666666666667,-61.3333333333333,-13.6666666666667,382.666666666667,167.666666666667,-85.3333333333333
42,118,-1444,-206,-214,-60.3333333333333,11,404.333333333333,158.333333333333,-102.666666666667
48,209.333333333333,-1549,11.6666666666667,-545.666666666667,-66.6666666666667,14.6666666666667,426.333333333333,149,-84.3333333333333
54,121.666666666667,-1610.33333333333,385.333333333333,-810,-73,32.3333333333333,435.333333333333,147.333333333333,-43.3333333333333
60,58.3333333333333,-1329,566.666666666667,-1092.66666666667,-59.3333333333333,33.3333333333333,422.666666666667,145.333333333333,14.6666666666667
66,-98,-1146,717.666666666667,-1415,-58.3333333333333,40.6666666666667,411.666666666667,118.666666666667,74.3333333333333
72,-72.3333333333333,-826.333333333333,662,-1566.66666666667,-65.3333333333333,12.6666666666667,393.333333333333,105.666666666667,122.333333333333
78,-39,-656,576,-1425,-82.3333333333333,2.33333333333333,390.333333333333,92.6666666666667,160.666666666667
84,8.33333333333333,-342.666666666667,357,-913.666666666667,-57,2,390.666666666667,112.666666666667,124.666666666667
90,-24,-76.3333333333333,67.6666666666667,-221.666666666667,-14.3333333333333,11,432,110.666666666667,158.333333333333
96,-35.6666666666667,110.333333333333,-383.333333333333,366.333333333333,14.6666666666667,1.66666666666667,451,135.666666666667,194
