"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,102.666666666667,334,-527,1347,16,-3,494.333333333333,191,31
6,-24.3333333333333,131.333333333333,-714.333333333333,1593.33333333333,11,7,469.666666666667,213,-33.6666666666667
12,-36.3333333333333,-165.333333333333,-766.333333333333,1517,-7.33333333333333,4,428.666666666667,217,-86.6666666666667
18,-4,-625.666666666667,-722.333333333333,1087.33333333333,-32.3333333333333,-14.6666666666667,372.666666666667,216,-114.333333333333
24,64.3333333333333,-822,-392,496.666666666667,-46,-23.3333333333333,343.333333333333,200.333333333333,-135.666666666667
30,13.3333333333333,-901.333333333333,-145,-134,-65.3333333333333,-17.3333333333333,330,180.666666666667,-163.666666666667
36,13.3333333333333,-863.666666666667,-5,-559.666666666667,-66.6666666666667,-4.33333333333333,336.333333333333,168,-189.666666666667
42,-39.3333333333333,-704.333333333333,275,-887,-96,12.3333333333333,362.666666666667,156.666666666667,-191.666666666667
48,18.6666666666667,-623,431.333333333333,-1038.66666666667,-121,33,395,149.666666666667,-171.666666666667
54,-132.333333333333,-512.666666666667,512.666666666667,-1258,-178,48,423.666666666667,143.666666666667,-126.666666666667
60,-68.6666666666667,-612.666666666667,450.333333333333,-1300,-131.666666666667,46,442.333333333333,138.666666666667,-63.3333333333333
66,-176.333333333333,-580.333333333333,446,-1364.66666666667,-129.333333333333,33.6666666666667,441,140.666666666667,10
72,39.3333333333333,-792.333333333333,510,-1192,-82.3333333333333,20.3333333333333,433.333333333333,102.333333333333,53.6666666666667
78,-87.6666666666667,-512.333333333333,433,-1002.66666666667,-109.666666666667,10.3333333333333,423.666666666667,92.6666666666667,82.3333333333333
84,-60.6666666666667,-352.666666666667,434,-618.333333333333,-62.3333333333333,10.3333333333333,432.666666666667,78.3333333333333,93.3333333333333
90,-123.666666666667,58,322,-180,-18.3333333333333,6,449.666666666667,114.666666666667,124.333333333333
96,-48.3333333333333,102,10,372,9,5.33333333333333,478.333333333333,150.666666666667,150.666666666667
102,33,236.666666666667,-310,943.333333333333,25.6666666666667,-3,497.333333333333,155,154.333333333333
