"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,70.3333333333333,356.333333333333,-401.666666666667,235,-7.33333333333333,0.333333333333333,467.333333333333,138,-84.6666666666667
6,114.333333333333,222,-555.333333333333,685,2,-9,479.333333333333,171,-90.3333333333333
12,10.6666666666667,169.333333333333,-621.666666666667,1102,-7.33333333333333,-11.3333333333333,440.333333333333,206,-85
18,-17.6666666666667,120,-732,1423.66666666667,-14.6666666666667,-0.333333333333333,393.666666666667,226.333333333333,-134.333333333333
24,-71.6666666666667,-23.3333333333333,-646,1392,-39.6666666666667,15.3333333333333,342.666666666667,223.666666666667,-166.666666666667
30,-54.3333333333333,-250,-551.666666666667,1278.66666666667,-50,14,300,215.666666666667,-197.666666666667
36,-57.3333333333333,-500.666666666667,-527.666666666667,874,-36,5.66666666666667,267,198.333333333333,-231
42,82.3333333333333,-448.666666666667,-192.333333333333,518.666666666667,-16.6666666666667,7.33333333333333,236,179.333333333333,-274
48,76.6666666666667,-83,209.666666666667,-68.6666666666667,-41.6666666666667,30.3333333333333,229,166.666666666667,-305.666666666667
54,141.666666666667,84.3333333333333,661.666666666667,-433.333333333333,-65.6666666666667,34.6666666666667,237.666666666667,163.666666666667,-325.333333333333
60,132.666666666667,227.333333333333,743,-595.333333333333,-80,23.6666666666667,260.666666666667,166.333333333333,-324.333333333333
66,95,228.666666666667,663.333333333333,-490,-62,13.6666666666667,278.666666666667,162.333333333333,-314.333333333333
72,92.6666666666667,340,646.666666666667,-375,-19,10,304.666666666667,149.666666666667,-305.333333333333
78,62.6666666666667,265.333333333333,657,-475,-7.66666666666667,11.6666666666667,320.333333333333,139,-281
84,122,239.666666666667,771,-754,-5.33333333333333,13.3333333333333,330.333333333333,131,-248.333333333333
90,-140.666666666667,208,860.333333333333,-1494.33333333333,-150,-36,327.666666666667,129,-203
96,-239,399,708,-1797,-200.333333333333,-52.3333333333333,343,125,-173
102,-278,421.333333333333,468.666666666667,-1586,-210.666666666667,-61.6666666666667,388.666666666667,132.666666666667,-169
108,-80.6666666666667,610,246.333333333333,-689.333333333333,-123,5,422.333333333333,130.666666666667,-130
114,59.6666666666667,450,-144,42.3333333333333,-50.6666666666667,12.6666666666667,452.333333333333,141.666666666667,-99.3333333333333
