"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-27.6666666666667,162.666666666667,-592.666666666667,273.666666666667,-33.6666666666667,-9,473.333333333333,159.333333333333,-24.6666666666667
6,-95,-123.666666666667,-755,786.333333333333,-22.6666666666667,-14.3333333333333,485,195.333333333333,-53.3333333333333
12,-96.6666666666667,-106.333333333333,-788.666666666667,1189,-17.3333333333333,10.3333333333333,458,218,-85.3333333333333
18,-70.3333333333333,-195.666666666667,-611.666666666667,1387,-24.3333333333333,17,418.333333333333,222,-129
24,61,-77,-416.333333333333,1395.66666666667,-14.3333333333333,20,364.333333333333,218,-144
30,113.666666666667,-197,-317,1237.33333333333,7,4,314.333333333333,205.333333333333,-178
36,47,-227.333333333333,-246.666666666667,1003,10,2.66666666666667,272,191.666666666667,-217.666666666667
42,100,-249.666666666667,-36,737.333333333333,1.33333333333333,15.6666666666667,228.333333333333,178.666666666667,-265.333333333333
48,119.666666666667,-248.333333333333,239.666666666667,393.333333333333,-13,14.3333333333333,210.666666666667,171.666666666667,-311
54,245,-284.333333333333,431.333333333333,-35,-4,11,214,167.333333333333,-336
60,80.3333333333333,-102,562.666666666667,-391.333333333333,-27.3333333333333,20.3333333333333,237,164.333333333333,-344
66,80,46.3333333333333,592,-661.333333333333,-46.3333333333333,42.6666666666667,265,160,-331
72,66.6666666666667,178.333333333333,657,-712.333333333333,-49,50.6666666666667,293,155.333333333333,-309
78,87.6666666666667,149,593.666666666667,-892.666666666667,-24,28.6666666666667,317.666666666667,147.333333333333,-274.333333333333
84,-63.6666666666667,196.333333333333,540.333333333333,-1139.66666666667,-38.3333333333333,-6,336.666666666667,140.333333333333,-218.666666666667
90,-205,325.666666666667,509.666666666667,-1383.33333333333,-86,-21.6666666666667,338.666666666667,116,-206.666666666667
96,-166.666666666667,453.333333333333,440.666666666667,-1344.33333333333,-109,-20.6666666666667,353.666666666667,103,-162.666666666667
102,-74.6666666666667,426.333333333333,429.333333333333,-1146,-96.3333333333333,-7.33333333333333,371.666666666667,95,-142
108,1.33333333333333,457,306.333333333333,-885.666666666667,-70,6.66666666666667,407.333333333333,108,-78.6666666666667
114,9.66666666666667,298,-81,-590.333333333333,-49.6666666666667,5.33333333333333,436.666666666667,120,-54
