"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-371.666666666667,169.666666666667,-483.333333333333,676.666666666667,-20.3333333333333,-7,420,176.666666666667,327.333333333333
6,-184,-32,-766,931.666666666667,-8,-12.3333333333333,445,204.666666666667,298.333333333333
12,-67,-233.666666666667,-936.333333333333,1023.33333333333,-0.666666666666667,-6.66666666666667,441.333333333333,221.333333333333,248.666666666667
18,69.6666666666667,-418.666666666667,-943.333333333333,932,-9,-22.6666666666667,426.333333333333,215.333333333333,208.666666666667
24,-1.66666666666667,-495.666666666667,-989.333333333333,884.666666666667,-13.6666666666667,-26.6666666666667,398.333333333333,209.333333333333,168.666666666667
30,65,959.333333333333,-969.666666666667,751.666666666667,0,-9.33333333333333,386,192.666666666667,123.666666666667
36,83,2435.66666666667,-813,698,6,17.6666666666667,388.333333333333,173.666666666667,73.3333333333333
42,150.666666666667,2248.33333333333,-525.333333333333,595,-1,41.6666666666667,396.666666666667,161,18.3333333333333
48,104.333333333333,301,-306,337,-16.6666666666667,18,419.666666666667,151,-11
54,46,-1484.33333333333,-432,-128,-58.3333333333333,15,435.333333333333,148,-16
60,6,-1404,-157,-710.666666666667,-77.6666666666667,26,445,143.666666666667,14.3333333333333
66,-4.33333333333333,-1102.33333333333,104.666666666667,-1213.33333333333,-92.6666666666667,54,431,139.666666666667,70.6666666666667
72,-70.6666666666667,-943,630,-1397,-72.6666666666667,62.6666666666667,407.333333333333,135.666666666667,134
78,91.6666666666667,-1022,480.333333333333,-1366.66666666667,-35.6666666666667,40,393.666666666667,115.666666666667,147.666666666667
84,197,-1000.33333333333,402.333333333333,-1173.66666666667,-41.3333333333333,22.6666666666667,382,108.333333333333,179.666666666667
90,307.666666666667,-851,204.666666666667,-954,-27.3333333333333,10.6666666666667,381.666666666667,106.333333333333,219.666666666667
96,94.3333333333333,-473.666666666667,103.666666666667,-602.333333333333,-49.6666666666667,4.33333333333333,376.333333333333,130.666666666667,307
102,-74.6666666666667,-128,-268,17,-17,2.66666666666667,389,167.666666666667,354
