"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-7.33333333333333,-36,-565.333333333333,1114,14,-12.3333333333333,420,173.333333333333,301.333333333333
6,-26.3333333333333,-83.3333333333333,-825,1406,11.3333333333333,-15,440.666666666667,213.666666666667,248.333333333333
12,51.6666666666667,-340.666666666667,-981,989.333333333333,-1,-7.33333333333333,428.333333333333,223.666666666667,183.333333333333
18,63.3333333333333,-559.666666666667,-946.333333333333,850.333333333333,-15,3.66666666666667,408,216.333333333333,130.666666666667
24,10.6666666666667,-774.666666666667,-973.666666666667,476.666666666667,-20.3333333333333,13.6666666666667,393,195,89.6666666666667
30,143.333333333333,-1099.66666666667,-885.333333333333,472,-14.3333333333333,19.6666666666667,395,175,44.6666666666667
36,142.333333333333,-1285.33333333333,-656.333333333333,209,-30.3333333333333,32.3333333333333,405,159.333333333333,7.66666666666667
42,111,-1471.66666666667,-203.666666666667,-59.6666666666667,-65,36.3333333333333,420.333333333333,153.333333333333,-14.3333333333333
48,72.3333333333333,-1616.66666666667,110,-385.333333333333,-65.3333333333333,25.6666666666667,431.333333333333,152.333333333333,-9
54,-79.6666666666667,-1423.66666666667,460.666666666667,-1004,-71.3333333333333,38,445.333333333333,139.333333333333,32.6666666666667
60,-37.3333333333333,-1270.66666666667,604.333333333333,-1418,-76.3333333333333,36,436.333333333333,132.333333333333,96.6666666666667
66,50.3333333333333,-1012.33333333333,684,-1649,-88,33.3333333333333,413.333333333333,122.333333333333,154.666666666667
72,73,-928,545,-1450,-68.3333333333333,28.6666666666667,384.333333333333,127.333333333333,200
78,124.333333333333,-698.333333333333,360,-1111,-40,23.6666666666667,395.333333333333,140.333333333333,247
84,-32.3333333333333,-437.333333333333,277.666666666667,-509.333333333333,-29,12.6666666666667,389.333333333333,136.333333333333,297.666666666667
90,62.6666666666667,-202.666666666667,45,231.666666666667,-14.3333333333333,-14,400.333333333333,149,333.333333333333
96,53,-42,-250.333333333333,836.333333333333,5,-22.6666666666667,403,160.333333333333,333.333333333333
