"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-23.3333333333333,134.666666666667,-805,1094.66666666667,24.6666666666667,-9.66666666666667,458.666666666667,203.333333333333,244
6,-16,-34.6666666666667,-1041.66666666667,1346.33333333333,20,-11.3333333333333,451,219.333333333333,193
12,-22.6666666666667,-271.333333333333,-1050.33333333333,1336.33333333333,-12.3333333333333,-3.66666666666667,425.666666666667,217.666666666667,132
18,42,-673.666666666667,-974,1116,-27,-3.66666666666667,395.333333333333,196.333333333333,92.6666666666667
24,143.666666666667,-1074,-864.333333333333,700,-22.3333333333333,6,384,184.333333333333,36.6666666666667
30,139.333333333333,-1320.66666666667,-684.666666666667,366.666666666667,-29.3333333333333,14,388.333333333333,167,-10.3333333333333
36,79,-1496.33333333333,-456,120.666666666667,-23.6666666666667,16.3333333333333,405.666666666667,158,-46.3333333333333
42,48.3333333333333,-1568.66666666667,-55,-235.333333333333,-61,12.6666666666667,426.666666666667,150.333333333333,-43.3333333333333
48,46.3333333333333,-1533.33333333333,346,-603.666666666667,-59.6666666666667,22,442.333333333333,144.333333333333,-13.3333333333333
54,159.666666666667,-1479.66666666667,581,-1009,-66,25,442.333333333333,137.666666666667,43.6666666666667
60,252.666666666667,-1313.33333333333,662.666666666667,-1107,-34,33,421.666666666667,134.333333333333,87.3333333333333
66,188,-1053.66666666667,622,-1291,-41.6666666666667,17,416,139.333333333333,92.3333333333333
72,78.6666666666667,-690.333333333333,586.666666666667,-1238.33333333333,-40,25.6666666666667,405.666666666667,128.333333333333,127.333333333333
78,8.66666666666667,-390.333333333333,446,-876.333333333333,-30,22.3333333333333,412.666666666667,121.666666666667,95.6666666666667
84,-41.6666666666667,-59.3333333333333,137,-200.333333333333,-5.66666666666667,9.66666666666667,408.666666666667,123,180.333333333333
90,86.3333333333333,105,-199.666666666667,481.666666666667,20,-14.3333333333333,433.666666666667,169.666666666667,200.333333333333
