"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-29.3333333333333,140,-583,1259,-6,-3.33333333333333,497.333333333333,206.333333333333,12.6666666666667
6,-72,17.6666666666667,-635.666666666667,1615.33333333333,-14.6666666666667,0.666666666666667,462.333333333333,230.666666666667,-48.6666666666667
12,-8.33333333333333,-231,-691.333333333333,1817.33333333333,-6.33333333333333,2.66666666666667,409.666666666667,219,-93.6666666666667
18,20.3333333333333,-507,-343.333333333333,1656.33333333333,-44.6666666666667,0.333333333333333,357.666666666667,219,-144.666666666667
24,13.3333333333333,-637.666666666667,-155.666666666667,1402.33333333333,-70.6666666666667,-9.33333333333333,310.666666666667,205,-185.333333333333
30,-44.6666666666667,-682,29.3333333333333,1044.66666666667,-93.3333333333333,-15.6666666666667,263.666666666667,188.666666666667,-235
36,-206.333333333333,-259.666666666667,308,-62,-61.6666666666667,-11,219,168.333333333333,-325.666666666667
42,-195,-140.333333333333,541.666666666667,-551,-65.6666666666667,12,235.666666666667,165.666666666667,-341.333333333333
48,7,113.333333333333,715,-747.333333333333,-67,42.3333333333333,269.666666666667,164,-330.333333333333
54,130,75.3333333333333,680,-653.666666666667,-65.6666666666667,40.3333333333333,294.666666666667,159,-307.666666666667
60,111,270,723.666666666667,-800,-41.6666666666667,31.6666666666667,320,149,-275.666666666667
66,-115.333333333333,431.333333333333,700,-1083.66666666667,-35,20,327,152.666666666667,-235.333333333333
72,-182.666666666667,545.666666666667,513.666666666667,-1183.66666666667,-30,8,344,122.666666666667,-190
78,-86.6666666666667,448.666666666667,475.666666666667,-1080.33333333333,-70,-6.66666666666667,352,111.333333333333,-157
84,5,524,419.666666666667,-797.333333333333,-75.6666666666667,-8,377.666666666667,91.6666666666667,-132.666666666667
90,93.6666666666667,508.333333333333,325.666666666667,-614.333333333333,-54,-11.3333333333333,400.333333333333,115.333333333333,-115.666666666667
96,-34,679,20.3333333333333,-258.666666666667,-22,-0.333333333333333,450,151.666666666667,-100.666666666667
102,-23.3333333333333,618.666666666667,-288.666666666667,334,-17,16.3333333333333,471.333333333333,169.666666666667,-77.6666666666667
