"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,17.3333333333333,-253.333333333333,-157.666666666667,1247,-34,-11.6666666666667,344.666666666667,201.666666666667,-112.333333333333
6,-8.66666666666667,-81.3333333333333,-165,1303.66666666667,-41,-5,351.333333333333,210,-100.666666666667
12,-10.6666666666667,-4,-125,-18.6666666666667,-37.6666666666667,-0.666666666666667,354.333333333333,219.666666666667,-105.666666666667
18,10.6666666666667,-197.333333333333,-76.3333333333333,27.3333333333333,-37,2.33333333333333,364.333333333333,218.333333333333,-113.333333333333
24,2,-347.333333333333,-39.3333333333333,-35,-32.3333333333333,-3.33333333333333,369.333333333333,217,-119
30,2.33333333333333,1075,-28.3333333333333,-189.333333333333,-36,-4,377,215.333333333333,-117.333333333333
36,22.6666666666667,1081.66666666667,-55,-385.333333333333,-35.6666666666667,-0.333333333333333,381,220.333333333333,-115.666666666667
42,43.3333333333333,1089,-370,-539,-31.6666666666667,4.66666666666667,389.333333333333,225.333333333333,-107
48,22,-121.666666666667,-353.666666666667,-525.666666666667,-43,10.6666666666667,403.666666666667,231.333333333333,-94.6666666666667
54,4.66666666666667,-14.3333333333333,-293.333333333333,-347.333333333333,-42.6666666666667,3,411,238.666666666667,-82.3333333333333
60,-16,56.3333333333333,13.6666666666667,-248,-44.3333333333333,10.6666666666667,437,237.666666666667,-78.3333333333333
66,20,-304.666666666667,-34.3333333333333,-207,-25.3333333333333,7.33333333333333,449,223.666666666667,-58.3333333333333
