"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-97.6666666666667,189.666666666667,-435.333333333333,852.666666666667,18.3333333333333,3.66666666666667,456.333333333333,171.666666666667,329.666666666667
6,-54.6666666666667,70.6666666666667,-798.666666666667,1349,31.6666666666667,-7.33333333333333,473.666666666667,200.666666666667,282.333333333333
12,-9,-126,-958,1584,33,-7.33333333333333,437.333333333333,219,213
18,14.3333333333333,-510.333333333333,-1152,1575.66666666667,36.3333333333333,-15.6666666666667,417.333333333333,219.666666666667,134
24,47.6666666666667,-742.666666666667,-1114.66666666667,1194.66666666667,3,-7.33333333333333,392.333333333333,206.666666666667,77
30,33.6666666666667,-1017,-992.333333333333,720.666666666667,-20.3333333333333,-9.33333333333333,388.666666666667,183.333333333333,25.3333333333333
36,56.3333333333333,-1302.66666666667,-648.666666666667,255,-48.6666666666667,-12.3333333333333,399.666666666667,164.333333333333,-17.3333333333333
42,105.333333333333,-1391,-157,-27.3333333333333,-66,5.66666666666667,418.666666666667,150,-37.3333333333333
48,164.666666666667,-1540,261,-266.333333333333,-80.6666666666667,7.33333333333333,428.666666666667,147,-37.6666666666667
54,213.666666666667,-1358.66666666667,602.333333333333,-609.666666666667,-77.3333333333333,34,432.666666666667,147,-9
60,117,-1264.33333333333,685.333333333333,-1061.33333333333,-52.3333333333333,36.6666666666667,433.333333333333,132,22.3333333333333
66,61,-896.333333333333,734.333333333333,-1474.66666666667,-40.6666666666667,50.3333333333333,416.333333333333,123,75.3333333333333
72,97,-799.666666666667,677.333333333333,255.666666666667,-42.6666666666667,37.6666666666667,399.666666666667,113,122.666666666667
78,-29,857.333333333333,609.333333333333,395.666666666667,-65,18.3333333333333,386.666666666667,122,188.666666666667
84,-12.6666666666667,1042,415.666666666667,912.333333333333,-59.6666666666667,1,408.666666666667,141.333333333333,263.666666666667
90,-54.3333333333333,1341.33333333333,170,-194.333333333333,-37.3333333333333,-5,409.666666666667,146.333333333333,310.333333333333
96,-35.6666666666667,139,-238.333333333333,599.666666666667,3,1.33333333333333,429.666666666667,166.333333333333,321
