"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,31,398.333333333333,-336.666666666667,-40,-9.66666666666667,0.333333333333333,469.333333333333,149.666666666667,-18
6,88.3333333333333,204.666666666667,-409.666666666667,506.666666666667,-17.6666666666667,-11.6666666666667,494.333333333333,163.666666666667,-21
12,67.3333333333333,-78,-550.333333333333,1055,-13,-18.3333333333333,478.333333333333,194.333333333333,-49
18,79,-279.333333333333,-481.666666666667,1463.33333333333,-17.6666666666667,-27,443.333333333333,201,-104.333333333333
24,-33.3333333333333,-502.333333333333,-555,1597,-8.33333333333333,-35.3333333333333,381,223.333333333333,-141.666666666667
30,8.33333333333333,-583,-442.333333333333,1506.33333333333,-7.33333333333333,-33.6666666666667,337,217.666666666667,-172
36,68,-646.333333333333,-297.666666666667,1332,3.33333333333333,-16.6666666666667,292.333333333333,208.666666666667,-201
42,129,-380,32.6666666666667,1136,-13.6666666666667,-0.333333333333333,243.333333333333,195.666666666667,-239.333333333333
48,86.3333333333333,-61.6666666666667,369,847.333333333333,-37.6666666666667,16.3333333333333,197.333333333333,182.666666666667,-294.333333333333
54,24,342,673.333333333333,343,-58.6666666666667,27,172.333333333333,177,-336.333333333333
60,24,247.333333333333,641.666666666667,-192.333333333333,-50.3333333333333,20.3333333333333,174.333333333333,173.666666666667,-361
66,84.6666666666667,333.666666666667,596.666666666667,-631.666666666667,-35,18.3333333333333,198.333333333333,172.333333333333,-362
72,35.3333333333333,429.666666666667,499.666666666667,-740.666666666667,-37.6666666666667,15.3333333333333,232.333333333333,168,-350.333333333333
78,91.3333333333333,564.333333333333,523.666666666667,-669,-18,23,263.333333333333,163,-331.333333333333
84,131,376.666666666667,544.333333333333,-670.666666666667,-6.66666666666667,11.6666666666667,289.666666666667,155.333333333333,-295.666666666667
90,281,-67.3333333333333,664.333333333333,-879,-0.666666666666667,-7.66666666666667,300.666666666667,139.333333333333,-280.333333333333
96,14.6666666666667,-31,619.666666666667,-1585.33333333333,-155,-60.3333333333333,319,119.666666666667,-234.333333333333
102,-179.666666666667,231.333333333333,540,-1817.33333333333,-207,-57,332.666666666667,108.333333333333,-207
108,-386,620,343.333333333333,-1720.33333333333,-234.666666666667,-38.6666666666667,360.333333333333,105.666666666667,-158
114,-51.3333333333333,543.666666666667,79.3333333333333,-1044.66666666667,-83.3333333333333,24,388,116.333333333333,-132.666666666667
120,151,258,-243.666666666667,-642,-33.3333333333333,19.3333333333333,424.333333333333,135.666666666667,-79.6666666666667
