"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-87.6666666666667,161.333333333333,-640,1008.66666666667,21.6666666666667,-13,428.333333333333,174.666666666667,290.666666666667
6,-10,75.6666666666667,-1001,939,36.3333333333333,-12,453.333333333333,207.666666666667,231.666666666667
12,33.6666666666667,-260,-1136.66666666667,923.666666666667,22.6666666666667,-31.3333333333333,444.666666666667,226.666666666667,159.333333333333
18,-12,-464.333333333333,-1173.33333333333,826,-2.33333333333333,-13.6666666666667,421.333333333333,215.666666666667,109
24,-14.6666666666667,-721.666666666667,-1188.33333333333,966.666666666667,-26.3333333333333,-16.3333333333333,398.666666666667,195.333333333333,65.3333333333333
30,32.3333333333333,-1081,-866.666666666667,676.333333333333,-48.3333333333333,1.33333333333333,389.333333333333,171,17.3333333333333
36,67.3333333333333,-1436.33333333333,-513.666666666667,325.666666666667,-69.3333333333333,-16.3333333333333,396.333333333333,161,-35.6666666666667
42,69,-1593.33333333333,32.3333333333333,83.6666666666667,-79,-1.33333333333333,413,156,-64
48,16.3333333333333,-1436,448.666666666667,-488,-93.6666666666667,17.6666666666667,436,149,-55
54,72.6666666666667,481.333333333333,666,-948,-62.6666666666667,46.3333333333333,447,143.333333333333,-6
60,88.6666666666667,694,744.333333333333,-1370,-36.6666666666667,64,436,134.666666666667,58
66,237.666666666667,782.333333333333,670,-1525.66666666667,-22,64.3333333333333,408,137.666666666667,118
72,257,-768,545.333333333333,-1437.33333333333,-22.6666666666667,53.6666666666667,399,143.666666666667,173.333333333333
78,204,-654,428,-1212.66666666667,-48.3333333333333,22.3333333333333,383.333333333333,130.333333333333,137.666666666667
84,108,-287.333333333333,233.666666666667,-544.666666666667,-34.3333333333333,-8.33333333333333,390.666666666667,127.666666666667,190
90,-6,-4.66666666666667,-36,134.333333333333,-24,-16.6666666666667,396,133.333333333333,218.666666666667
