"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,302,-137,-751.333333333333,79.3333333333333,18.3333333333333,19.3333333333333,473.333333333333,132,-65.3333333333333
6,139,-195,-831.333333333333,474,6.33333333333333,-12.3333333333333,481.666666666667,155,-54.3333333333333
12,10,-260.666666666667,-824.333333333333,876.666666666667,-6.33333333333333,-17.3333333333333,467.666666666667,176.333333333333,-86.3333333333333
18,-24.3333333333333,-49.3333333333333,-767.333333333333,1157.66666666667,-21.3333333333333,-17,420.333333333333,221.666666666667,-105
24,29.3333333333333,-152.333333333333,-554,1132.66666666667,-33.6666666666667,-18.6666666666667,380.333333333333,226,-142.333333333333
30,55.6666666666667,-23.3333333333333,-456.666666666667,830.333333333333,-40.6666666666667,-6.66666666666667,350.333333333333,218,-154.333333333333
36,80.6666666666667,-481,-304,341,-36,-9.33333333333333,329.333333333333,203,-159.333333333333
42,71.6666666666667,-611.333333333333,-332.666666666667,-194.666666666667,-16.6666666666667,-8.66666666666667,326.333333333333,185,-167.333333333333
48,85,-934.666666666667,-331.333333333333,-570.666666666667,0.666666666666667,-15,335.666666666667,167,-180.666666666667
54,96.3333333333333,-819.333333333333,-90,-659.333333333333,-16,13.3333333333333,360,154.666666666667,-189.666666666667
60,59.6666666666667,-520.666666666667,226.666666666667,-697.333333333333,-110.666666666667,45.3333333333333,383.666666666667,152.666666666667,-186.666666666667
66,-140.666666666667,-157.666666666667,569.333333333333,-808.333333333333,-239.333333333333,77.3333333333333,403.666666666667,152.333333333333,-170.666666666667
72,-73.6666666666667,-145.666666666667,450.666666666667,-996.666666666667,-205.333333333333,67,424.333333333333,147.666666666667,-137.666666666667
78,40.3333333333333,-479.666666666667,362.666666666667,-1130.66666666667,-67.3333333333333,52.3333333333333,433.666666666667,146.333333333333,-92.3333333333333
84,100.333333333333,-604,333.666666666667,-1237,49.6666666666667,33,452.333333333333,123.333333333333,-38.3333333333333
90,217.666666666667,-809,512.666666666667,-1151,70,6.66666666666667,444.666666666667,118,17.3333333333333
96,379,-766.333333333333,564,-855,43.6666666666667,8.66666666666667,439.666666666667,103.333333333333,56
102,627.333333333333,-798,564,-264.333333333333,56.6666666666667,-13,422.666666666667,113.333333333333,70
108,482.333333333333,-421,393,222.666666666667,33.3333333333333,0,432.333333333333,111.333333333333,58.3333333333333
114,228.666666666667,-46,227,543.333333333333,10.6666666666667,-15.6666666666667,472,128.333333333333,29.6666666666667
120,8.66666666666667,241,27.3333333333333,691.666666666667,-14.6666666666667,-4,482,129.333333333333,31.6666666666667
126,-10.3333333333333,231.666666666667,-200,729,-10,-15,498.333333333333,151.333333333333,28.3333333333333
