"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,34,319.666666666667,-367.333333333333,837.333333333333,28,-6.33333333333333,482.666666666667,150.666666666667,59.3333333333333
6,15,236,-569.333333333333,1310.33333333333,20,-3.33333333333333,479.333333333333,190,22.3333333333333
12,46.3333333333333,-66.6666666666667,-785.333333333333,1682,20.6666666666667,10,450,221,-48.3333333333333
18,18.6666666666667,-231.666666666667,-759,1711.33333333333,-8.33333333333333,13.3333333333333,410,226,-106.666666666667
24,-18.3333333333333,-466.666666666667,-638.666666666667,1359.33333333333,-48.3333333333333,6,368,214,-142.666666666667
30,76,-624.666666666667,-433.333333333333,1049.33333333333,-34.6666666666667,-25.6666666666667,331.333333333333,195.666666666667,-168.666666666667
36,62.6666666666667,-745.333333333333,-62.3333333333333,586,-26.3333333333333,-13.3333333333333,295.666666666667,179.666666666667,-211
42,85,-895,70.6666666666667,219,18.6666666666667,-15,279,167.666666666667,-252.333333333333
48,73.3333333333333,-811.333333333333,458,-294.333333333333,28.6666666666667,27,284,163,-276.666666666667
54,105,-609.666666666667,644.666666666667,-820.333333333333,-16.3333333333333,32,320,159.666666666667,-272.333333333333
60,232,-490.666666666667,886.666666666667,-1012,-18,-18.6666666666667,360,150.666666666667,-244.666666666667
66,199.333333333333,-349,899.666666666667,-1054.33333333333,-24.6666666666667,-43.3333333333333,401.666666666667,139.333333333333,-188.333333333333
72,39,-269,839.666666666667,-1027,-2.66666666666667,-29.3333333333333,411.666666666667,130.333333333333,-126.333333333333
78,-110,-5.66666666666667,803.333333333333,-1208.33333333333,-45,28.6666666666667,412.333333333333,126.333333333333,-64.6666666666667
84,-255,164.333333333333,650,-1305.66666666667,-97,35.6666666666667,399.666666666667,101.666666666667,-63.6666666666667
90,-110.666666666667,258.666666666667,469,-1051.33333333333,-65.3333333333333,8.33333333333333,412.333333333333,95,-34.6666666666667
96,-108.666666666667,335.333333333333,297.666666666667,-658.333333333333,-46.6666666666667,0.666666666666667,432.333333333333,94,-6.66666666666667
102,114.666666666667,289.333333333333,15.3333333333333,31,0,-5.66666666666667,462,127.666666666667,63
108,113.666666666667,235,-263,703.333333333333,1.33333333333333,-14.3333333333333,478.333333333333,164.333333333333,70
