"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-127,436,-241,604.333333333333,-42.3333333333333,5.66666666666667,495.333333333333,132.666666666667,34.3333333333333
6,-80.6666666666667,256.333333333333,-485.333333333333,1003,-27.6666666666667,2.66666666666667,495.333333333333,166.333333333333,0.333333333333333
12,-93.6666666666667,80.6666666666667,-683.666666666667,1331,-20.6666666666667,-0.666666666666667,458.333333333333,220.333333333333,-29.6666666666667
18,-35.3333333333333,-345.666666666667,-784.333333333333,1413,-12.3333333333333,-18.3333333333333,413.333333333333,226.333333333333,-84
24,-60.6666666666667,-461.666666666667,-674.333333333333,1438.33333333333,-15.3333333333333,-6.66666666666667,364.333333333333,217.666666666667,-121
30,-55.3333333333333,-652.666666666667,-492,1288,-17.6666666666667,-2,326.666666666667,201.666666666667,-166.666666666667
36,-24.6666666666667,-709.333333333333,-209.333333333333,921.666666666667,-16.3333333333333,1.33333333333333,298,187,-217.666666666667
42,-38.6666666666667,-717.333333333333,-30,416.333333333333,-20,-5,279.666666666667,173.666666666667,-268
48,-43.3333333333333,-793.333333333333,82.6666666666667,-106.333333333333,-16,-20.6666666666667,278.333333333333,165.666666666667,-294.333333333333
54,115,-913.333333333333,197.333333333333,-362,8.33333333333333,-48,293.333333333333,164.666666666667,-294.666666666667
60,78.3333333333333,-537.666666666667,444.666666666667,-625.666666666667,-13.6666666666667,-29.6666666666667,320.333333333333,160,-275.666666666667
66,17.3333333333333,-194.666666666667,626.666666666667,-869.333333333333,-31,11.3333333333333,348.666666666667,156,-249.666666666667
72,-114,185.333333333333,730.666666666667,-1196.33333333333,-49.6666666666667,45.6666666666667,380.666666666667,135.666666666667,-197.333333333333
78,-15,12,712,-1363.66666666667,-37,31.3333333333333,396.666666666667,122.333333333333,-139.666666666667
84,45.3333333333333,84,588.666666666667,-1341,-25.3333333333333,7.33333333333333,402.333333333333,113.333333333333,-83.6666666666667
90,74.3333333333333,65.3333333333333,440.333333333333,-1224.66666666667,-34.6666666666667,7,404.333333333333,118.333333333333,-48.3333333333333
96,98,40,237.333333333333,-969.666666666667,-24.6666666666667,-2.33333333333333,422.666666666667,125.333333333333,-9.33333333333333
102,168.666666666667,25.6666666666667,168.333333333333,-621.333333333333,-19,-4.66666666666667,442,98.3333333333333,10.6666666666667
108,79.3333333333333,88,-89,-18.3333333333333,-1.33333333333333,-6,463,104.666666666667,42.6666666666667
