"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-10,139.333333333333,-259.333333333333,655,4,-9.66666666666667,472,110.666666666667,126.666666666667
6,5.33333333333333,113,-548.666666666667,1096.66666666667,20,-1.33333333333333,500,166.666666666667,116.333333333333
12,24.3333333333333,-38.6666666666667,-532.333333333333,1531.66666666667,12.3333333333333,1.33333333333333,486,207.666666666667,60.3333333333333
18,-31.6666666666667,-91.3333333333333,-703.666666666667,2010,0,5,450,230,-26.3333333333333
24,-5.33333333333333,-385.666666666667,-631.666666666667,2124.66666666667,-14.3333333333333,3,404,225.666666666667,-94
30,-40.6666666666667,-559.666666666667,-486.333333333333,1791.33333333333,-28.3333333333333,-1.66666666666667,355.666666666667,209.666666666667,-144.333333333333
36,38,-785.333333333333,-298.666666666667,1165.66666666667,-10,-7.33333333333333,309.666666666667,189.333333333333,-182.333333333333
42,81,-809.666666666667,55.3333333333333,305,-11.3333333333333,0.666666666666667,276.666666666667,172.333333333333,-230
48,38.3333333333333,-805.333333333333,139.666666666667,-540.666666666667,-41,-5.66666666666667,280.666666666667,162,-259
54,78,-942.333333333333,348.333333333333,-1189.33333333333,-32.6666666666667,-14,311.333333333333,162.333333333333,-257.333333333333
60,73.6666666666667,-1142,307.666666666667,-1555.33333333333,-34.6666666666667,-31.6666666666667,366.333333333333,157.333333333333,-221.666666666667
66,121,-946,529,-1728,-27,16.6666666666667,413.666666666667,150.333333333333,-154.666666666667
72,-42.6666666666667,-706.333333333333,582,-1859.33333333333,-76.3333333333333,39,449,139.333333333333,-69.6666666666667
78,-44.6666666666667,-640.333333333333,569.666666666667,-1850,-78.6666666666667,56,447,129.666666666667,23
84,-88.6666666666667,-712.666666666667,460.333333333333,-1591,-93,23.6666666666667,437,125,86.3333333333333
90,-72,-724.666666666667,469,-1263.66666666667,-96.6666666666667,21.6666666666667,443.666666666667,136,125.666666666667
96,-159,-436.666666666667,427,-822,-104,23,435.333333333333,122,154.666666666667
102,23.3333333333333,-361,315.666666666667,-196.333333333333,-47,6.33333333333333,449.333333333333,118,182.333333333333
108,-19.3333333333333,-59.6666666666667,-36.6666666666667,789.666666666667,0,8.66666666666667,446.333333333333,107.666666666667,195
