"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,134.666666666667,81.3333333333333,-274,1157,28.6666666666667,-1.33333333333333,494.666666666667,121,57.3333333333333
6,11.3333333333333,229.333333333333,-420.333333333333,1386,14,7,502.666666666667,150,19.3333333333333
12,-66,85,-525.333333333333,1496,-8.66666666666667,7.33333333333333,471.666666666667,203.666666666667,-9
18,-10.3333333333333,-206.333333333333,-624,1538.33333333333,-11,3.33333333333333,433.666666666667,225.333333333333,-71.6666666666667
24,61,-479.333333333333,-549.333333333333,1580,-18.6666666666667,-1.33333333333333,386.666666666667,227,-118.333333333333
30,56,-462.666666666667,-387,1413.33333333333,-30.6666666666667,6.66666666666667,344,215,-155
36,12.6666666666667,-504,-383,914.666666666667,-22.3333333333333,0,312,195.333333333333,-189.333333333333
42,-66.3333333333333,-512.333333333333,-271.666666666667,260,-29.3333333333333,-1,288,177.666666666667,-227.666666666667
48,-172.666666666667,-724.666666666667,-238.666666666667,-444,-33,-22,285.666666666667,166.666666666667,-253
54,-193,-438,219.666666666667,-1042.66666666667,-114.333333333333,5.66666666666667,311.666666666667,162.333333333333,-255
60,-251.333333333333,-253.333333333333,350,-1455.33333333333,-225,20,354.666666666667,158.333333333333,-225
66,-188,82.6666666666667,628.333333333333,-1597.33333333333,-252,57.6666666666667,394.666666666667,154.333333333333,-177.666666666667
72,-91.3333333333333,-181,559,-1530.33333333333,-155.666666666667,51.3333333333333,433.666666666667,137.333333333333,-114.666666666667
78,62.3333333333333,-268,618,-1471.66666666667,-23.6666666666667,44.3333333333333,445.666666666667,125,-40.3333333333333
84,98,-471.333333333333,474.666666666667,-1451.66666666667,14.6666666666667,31.3333333333333,446.666666666667,110.333333333333,28.3333333333333
90,-0.333333333333333,-404,423.333333333333,-1426,-32.3333333333333,20.6666666666667,425.333333333333,113.333333333333,80.6666666666667
96,-114,-397.666666666667,291,-1155.33333333333,-61.6666666666667,12.3333333333333,426.333333333333,114.666666666667,108.666666666667
102,-76,-307.666666666667,209.333333333333,-724.666666666667,-63.6666666666667,2.66666666666667,463.333333333333,124.333333333333,135
108,77.6666666666667,-254.666666666667,71.3333333333333,-39.3333333333333,-32.3333333333333,-8.33333333333333,469.666666666667,113.666666666667,163
114,243,-171.333333333333,-91.3333333333333,752.666666666667,16,-11,484.666666666667,119.333333333333,170
