"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-117.333333333333,309.666666666667,-350.666666666667,1298.33333333333,-17,3.66666666666667,512.666666666667,160.666666666667,28.3333333333333
6,-24.3333333333333,54.3333333333333,-551,1489.33333333333,6.33333333333333,-15.6666666666667,500.333333333333,194,-23.6666666666667
12,47.3333333333333,-172.666666666667,-724.666666666667,1607.66666666667,12.3333333333333,-7.66666666666667,435.666666666667,212.666666666667,-60.6666666666667
18,102.333333333333,-334.333333333333,-711.333333333333,1614,-3.33333333333333,-7.66666666666667,389.666666666667,223.666666666667,-119.333333333333
24,32,-302,-550,1344.66666666667,-49.6666666666667,13.3333333333333,345.666666666667,215.333333333333,-153.666666666667
30,41.3333333333333,-493.333333333333,-327,948.333333333333,-61.6666666666667,5.33333333333333,305.666666666667,198.333333333333,-192
36,10.3333333333333,-692.333333333333,-352.666666666667,315,-40.3333333333333,3.66666666666667,280.333333333333,179,-233.333333333333
42,115,-660,-4.66666666666667,-433,14,16.3333333333333,280.666666666667,162.333333333333,-263.666666666667
48,84.6666666666667,-652.666666666667,236,-1136.33333333333,-25.3333333333333,23.3333333333333,312.333333333333,155.666666666667,-261.333333333333
54,182.333333333333,-684.666666666667,581.333333333333,-1430.66666666667,-47.3333333333333,11.6666666666667,357.666666666667,154,-228
60,-51,-569.666666666667,511.666666666667,-1463.33333333333,-92.3333333333333,31.3333333333333,398.333333333333,149.666666666667,-172.666666666667
66,-68.3333333333333,-512.666666666667,566.666666666667,-1475,-43.3333333333333,36.3333333333333,422.333333333333,146.666666666667,-109.333333333333
72,-204,-442.333333333333,658.666666666667,-1677.66666666667,-44.3333333333333,43.3333333333333,437,122.666666666667,-25.6666666666667
78,-224.333333333333,-483,555,-1707.33333333333,-115.666666666667,7.33333333333333,433,112,39.6666666666667
84,-176,-348,478.666666666667,-1343.33333333333,-139.666666666667,6,429.333333333333,101,91.3333333333333
90,-226.333333333333,-69.6666666666667,300.666666666667,-528.666666666667,-109,17,430.666666666667,113,107.666666666667
96,-81.3333333333333,38.6666666666667,229,435.333333333333,-22.3333333333333,23.3333333333333,474.666666666667,130,107.333333333333
102,-150.333333333333,289,5.66666666666667,1212.33333333333,-0.333333333333333,20.3333333333333,489.666666666667,130,98.6666666666667
108,-27.3333333333333,183.666666666667,-278.666666666667,1634.66666666667,12.3333333333333,-3,501.666666666667,154,56.6666666666667
