"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,32.3333333333333,-4,-489.666666666667,720.333333333333,34.3333333333333,-13,425.333333333333,140.333333333333,317.333333333333
6,53,-46.3333333333333,-822,1034,34.6666666666667,-14,434.666666666667,198.333333333333,307.333333333333
12,20,-130.666666666667,-974,1054.33333333333,10.3333333333333,-17.6666666666667,432,222.333333333333,253.333333333333
18,19.3333333333333,-319.666666666667,-1062,868,-29,-8,417,227.666666666667,204.333333333333
24,59.6666666666667,-454.666666666667,-1082,846.666666666667,-25.6666666666667,3.33333333333333,397.666666666667,212.666666666667,171.666666666667
30,23,-822.666666666667,-1066.33333333333,734.666666666667,-22.6666666666667,14.3333333333333,391.666666666667,189.666666666667,133
36,72.6666666666667,-1227,-869,721.333333333333,-12.6666666666667,3.33333333333333,396.333333333333,168.333333333333,82.6666666666667
42,33,-1546.66666666667,-547.666666666667,504.333333333333,-34.3333333333333,-6.66666666666667,414.333333333333,156.333333333333,34.3333333333333
48,166,-1715,-239.666666666667,234.333333333333,-37.6666666666667,-6.66666666666667,426,151.333333333333,13
54,229.333333333333,-1757.66666666667,16.3333333333333,-292.333333333333,-32.6666666666667,10.6666666666667,441,146.666666666667,13.3333333333333
60,210.666666666667,-1662.66666666667,294.666666666667,-800.333333333333,-31,32.3333333333333,443,135,56.6666666666667
66,218,-1437.33333333333,505.333333333333,-1217,-34.3333333333333,44.6666666666667,431.333333333333,127,110.666666666667
72,155.666666666667,-1131.33333333333,589.333333333333,-1463.66666666667,-42.3333333333333,50.6666666666667,402.333333333333,119,169.333333333333
78,167.333333333333,-814.666666666667,424.666666666667,-1423,-37,38,377.666666666667,123.666666666667,216
84,98,-605.666666666667,297.666666666667,-1177.66666666667,-47.6666666666667,25,368.333333333333,104.666666666667,237
90,8,-252,65,-412,-21.3333333333333,11,369.333333333333,110.333333333333,286.333333333333
96,97.3333333333333,-130.333333333333,-194.666666666667,241.333333333333,18,-7.66666666666667,389,120.333333333333,315.333333333333
