"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-13.6666666666667,155.666666666667,-627,1080,47.3333333333333,-13.3333333333333,441.666666666667,182,266.666666666667
6,-4.66666666666667,140.333333333333,-779,1547,37.6666666666667,-18.6666666666667,450.333333333333,209,222.333333333333
12,-41.6666666666667,-210.666666666667,-954,1694.33333333333,20,-27.3333333333333,439.333333333333,219.666666666667,153
18,5.33333333333333,1105,-981.666666666667,1525.66666666667,9.33333333333333,-22.3333333333333,413,208.333333333333,98.3333333333333
24,9,713.666666666667,-964.666666666667,1174.66666666667,-2.33333333333333,-8.66666666666667,388.333333333333,196,32.3333333333333
30,-23.3333333333333,612.666666666667,-727,793.333333333333,-30,7.66666666666667,377.333333333333,180,-28.6666666666667
36,-12.3333333333333,-1154.66666666667,-367,376.333333333333,-58,21.3333333333333,383.666666666667,162,-82
42,45.6666666666667,-1432.66666666667,-93,-148.333333333333,-63.3333333333333,10,404.333333333333,154.333333333333,-102.666666666667
48,36,-1389,331.333333333333,-672.333333333333,-85.6666666666667,31,422.666666666667,149.333333333333,-88.3333333333333
54,-24.6666666666667,-1335,537,-1086.33333333333,-75.3333333333333,40,437.666666666667,143.666666666667,-41.3333333333333
60,12,-1003,773.333333333333,-1345.33333333333,-67.6666666666667,58.3333333333333,430.666666666667,138.666666666667,24.3333333333333
66,17.6666666666667,-915.666666666667,724,-1439.66666666667,-38.3333333333333,55.6666666666667,414.333333333333,147.666666666667,84.3333333333333
72,-76,-594.333333333333,697.666666666667,-1434.33333333333,-58.6666666666667,41.6666666666667,380.333333333333,128.666666666667,134.666666666667
78,-53.3333333333333,-452.333333333333,563,-1138.33333333333,-63.3333333333333,29.6666666666667,374.666666666667,124.333333333333,175
84,35.6666666666667,-241,403,-594.666666666667,-49,7.66666666666667,380.666666666667,112.333333333333,220.666666666667
90,182,-83.6666666666667,-14.6666666666667,231.666666666667,7.66666666666667,-15.3333333333333,407.666666666667,146.333333333333,258.333333333333
