"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-13.3333333333333,254.666666666667,-346,1856.33333333333,-0.333333333333333,12,493.333333333333,184.666666666667,10.3333333333333
6,-99.6666666666667,172,-553,1609.66666666667,-9.66666666666667,10,467.666666666667,213.333333333333,-59
12,-42.3333333333333,-26,-719.333333333333,1498.66666666667,3.33333333333333,10,407.666666666667,217.666666666667,-90.6666666666667
18,28.6666666666667,-370,-609.333333333333,1364.66666666667,5,6,364,213.333333333333,-127.666666666667
24,7.33333333333333,-559,-430,1158,-24,1,324,199.666666666667,-161.333333333333
30,12,-736,-221.333333333333,741,-52.3333333333333,-12,286,185.666666666667,-203.666666666667
36,-98.6666666666667,-738.333333333333,-192.333333333333,52,-61.6666666666667,-28.6666666666667,278.666666666667,173.666666666667,-247
42,-80.3333333333333,-615,131.666666666667,-593,-46.6666666666667,-13,295.666666666667,165.666666666667,-265.333333333333
48,-163,-503.333333333333,315,-1243.66666666667,-107,16,337.333333333333,159.666666666667,-255
54,-14.6666666666667,-296,543,-1613.33333333333,-156,37,376.666666666667,156,-210.666666666667
60,14,-255,507.333333333333,-1785.33333333333,-155.333333333333,40.6666666666667,415.333333333333,149,-143.666666666667
66,102.666666666667,-459.666666666667,532.333333333333,-1769,-69,31.6666666666667,435.333333333333,143.666666666667,-55.6666666666667
72,-14,-641.666666666667,607.666666666667,-1638.66666666667,-60.3333333333333,18.3333333333333,442.333333333333,114.333333333333,1.33333333333333
78,106.666666666667,-643.666666666667,472,-1460,-73,31.6666666666667,430.333333333333,106,57.3333333333333
84,122.333333333333,-439.666666666667,390.333333333333,-957.666666666667,-66.6666666666667,30.3333333333333,425.666666666667,96,80.3333333333333
90,238,-342.333333333333,302.333333333333,-469,-21,31.3333333333333,430.666666666667,111.333333333333,116.666666666667
96,172,-213,134.333333333333,67,4.66666666666667,-1.66666666666667,448.666666666667,114.333333333333,133
102,183.333333333333,-31,-42.3333333333333,474.666666666667,7.66666666666667,-13.3333333333333,487.333333333333,104.666666666667,119.666666666667
