"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-17,57.3333333333333,-452,789.666666666667,14.6666666666667,-8.33333333333333,454.333333333333,184.333333333333,322
6,-34.6666666666667,2,-755,1066,19.3333333333333,-15.3333333333333,433.666666666667,207.333333333333,274.666666666667
12,10.3333333333333,-153,-1003,1292.66666666667,34.3333333333333,-16.6666666666667,433.666666666667,226,210.666666666667
18,3,-591,-1081,1236,22,-21.3333333333333,410.333333333333,224,154.333333333333
24,39.6666666666667,817.333333333333,-981,1143.66666666667,4.66666666666667,-17.6666666666667,395,203.333333333333,105.333333333333
30,120,546.666666666667,-887.666666666667,737.333333333333,-11.6666666666667,-17.6666666666667,389,179.666666666667,59
36,117.666666666667,516,-683.333333333333,426,-23.6666666666667,-9,395.333333333333,162,13.3333333333333
42,119.333333333333,-1279.66666666667,-369,150.333333333333,-51.6666666666667,-3.33333333333333,409.666666666667,154,-14.3333333333333
48,130.333333333333,-1441.33333333333,-53.6666666666667,1443.66666666667,-66.6666666666667,3.66666666666667,422,152,-25
54,103,-1094.33333333333,319.666666666667,1038,-92.6666666666667,37,432.666666666667,149.666666666667,-12.3333333333333
60,160.666666666667,-1144.33333333333,401.666666666667,622.666666666667,-51.3333333333333,47.6666666666667,440.333333333333,140.666666666667,17.3333333333333
66,125,-922.333333333333,539.333333333333,-1197.66666666667,-34,58,432,132.333333333333,74.3333333333333
72,234.333333333333,-1167,433,-1221.66666666667,2.66666666666667,40.6666666666667,411,121.666666666667,121.666666666667
78,36.6666666666667,-937,11.3333333333333,-1324.33333333333,-60.3333333333333,22.3333333333333,385.333333333333,117.666666666667,167
84,-26.3333333333333,-758.333333333333,-36.3333333333333,487.333333333333,-66.6666666666667,13,379.333333333333,116.666666666667,123.666666666667
