"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-229,668.333333333333,-43.6666666666667,445.666666666667,-52.3333333333333,2,468.333333333333,146.666666666667,-29
6,-168,347.666666666667,-217,845.666666666667,-37,-5,470.333333333333,184.666666666667,-53.3333333333333
12,-50.6666666666667,64.6666666666667,-326.333333333333,1278.66666666667,-42,-12,441.333333333333,216.333333333333,-94.6666666666667
18,16.3333333333333,-226.333333333333,-514.666666666667,1576.66666666667,-28,-13.6666666666667,389.666666666667,237.666666666667,-151.666666666667
24,48.6666666666667,-94.6666666666667,-496,1523.66666666667,-21,4.33333333333333,347.666666666667,229.666666666667,-189.666666666667
30,8.33333333333333,-178,-369.666666666667,1357.66666666667,-11,4,308.666666666667,216.666666666667,-212.666666666667
36,-15,-139.333333333333,-267,1090,-15.3333333333333,4,265.666666666667,197.666666666667,-229
42,-12.6666666666667,-391.666666666667,-105.666666666667,802.333333333333,-29.3333333333333,-5.66666666666667,219,187.333333333333,-262
48,64.6666666666667,-509.333333333333,35.6666666666667,383.666666666667,-26.3333333333333,-6.66666666666667,191.666666666667,179.333333333333,-302
54,163.333333333333,-665.666666666667,292.666666666667,-47.6666666666667,-22,-10.3333333333333,187.666666666667,175,-333.333333333333
60,-58.6666666666667,8.66666666666667,481.333333333333,-528.666666666667,-65,6.33333333333333,199.666666666667,173.333333333333,-352.666666666667
66,-281.333333333333,530.666666666667,621.333333333333,-688,-93.6666666666667,25,230,165.666666666667,-355.666666666667
72,-433.666666666667,873.333333333333,652,-610.333333333333,-102.666666666667,47,262.666666666667,158,-343.333333333333
78,-238.333333333333,620.666666666667,610,-456.666666666667,-33.3333333333333,29,290.333333333333,151,-322.333333333333
84,-29,381.333333333333,601.666666666667,-598,12,16.3333333333333,310,145,-289.666666666667
90,104.666666666667,599,265.333333333333,-801,90.3333333333333,7.66666666666667,321,147,-250.333333333333
96,179,452.666666666667,180.333333333333,-1057,81,13,334.333333333333,140,-198
102,187.333333333333,412,69.3333333333333,-1068.66666666667,53.3333333333333,21.3333333333333,334.666666666667,123.666666666667,-199
108,161.333333333333,53.3333333333333,244.333333333333,-911.666666666667,-20.6666666666667,35.3333333333333,358,108.333333333333,-166
114,-0.333333333333333,318.333333333333,195,-564,-43.6666666666667,35.3333333333333,388,105.333333333333,-146.666666666667
120,-122,564.666666666667,-16.3333333333333,-188.333333333333,-37.6666666666667,20.3333333333333,429.666666666667,122.333333333333,-83.3333333333333
