"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-44.3333333333333,269.666666666667,-480.666666666667,1133.33333333333,7.33333333333333,19,488.333333333333,176.333333333333,42
6,-67.6666666666667,91.6666666666667,-633.333333333333,1359.33333333333,-8.33333333333333,11.6666666666667,478.333333333333,213,-15.6666666666667
12,-88,9.66666666666667,-779.333333333333,1499.66666666667,-14.3333333333333,5,446.333333333333,231.333333333333,-67.3333333333333
18,-76.6666666666667,-325,-813.333333333333,1459.66666666667,-29.3333333333333,-12,401.333333333333,227.333333333333,-110.333333333333
24,-19,-498.666666666667,-569.666666666667,1264.66666666667,-46.3333333333333,-17.3333333333333,348.666666666667,212.333333333333,-138.666666666667
30,125.666666666667,-766.666666666667,-181.333333333333,891,-34.6666666666667,-19.6666666666667,307,192.333333333333,-187.333333333333
36,172,-732,284.333333333333,427.333333333333,-18.3333333333333,5.66666666666667,284,177.333333333333,-235.666666666667
42,136.333333333333,-858,418,-22,2,13.3333333333333,284,167.666666666667,-275.666666666667
48,123,-778.666666666667,601.666666666667,-420,17.3333333333333,21.6666666666667,307.666666666667,163.666666666667,-284.666666666667
54,-24.6666666666667,-668.666666666667,614.666666666667,-524,-19.3333333333333,6.66666666666667,335.666666666667,161,-275.333333333333
60,124.666666666667,-555,817,-672.333333333333,-24.3333333333333,-19.6666666666667,363.666666666667,155.666666666667,-242
66,17,-355.333333333333,757,-841,-37,-30.3333333333333,385,147.666666666667,-194.666666666667
72,168,-313.666666666667,754,-1142,-10.6666666666667,-36.6666666666667,396.666666666667,130.333333333333,-136.333333333333
78,169.666666666667,-143,726.666666666667,-1148.66666666667,-2.33333333333333,15,397.666666666667,130.666666666667,-124.666666666667
84,205,-77.6666666666667,533,-933.666666666667,-5.33333333333333,27,394.666666666667,117.666666666667,-92.6666666666667
90,222.666666666667,20.6666666666667,430.333333333333,-690.666666666667,-13.6666666666667,23,410.666666666667,117,-75.6666666666667
96,149.333333333333,271.333333333333,234,-459,-28,-7.66666666666667,436.666666666667,108,-10.3333333333333
102,88,291.666666666667,58.6666666666667,-197.333333333333,-42,-15,466.666666666667,127,14.6666666666667
108,39,336.666666666667,-194,285,-31.3333333333333,-7.33333333333333,502,160,11.3333333333333
