"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-32,217,-507.333333333333,1206.33333333333,20,5,491.666666666667,137.333333333333,92.3333333333333
6,-85,304.333333333333,-737,1731,11,14,486.333333333333,200.333333333333,40.3333333333333
12,-45,151.333333333333,-664.666666666667,1907,-8.33333333333333,12.6666666666667,444.333333333333,220,-34.6666666666667
18,-5,-169,-697,1820.33333333333,-12.3333333333333,23.6666666666667,390.333333333333,219.333333333333,-100.666666666667
24,1.33333333333333,-568.666666666667,-577.666666666667,1373.66666666667,-27.3333333333333,9.33333333333333,352.333333333333,204.333333333333,-144
30,-11.6666666666667,-644.666666666667,-402,634,-56,-11.3333333333333,323.666666666667,187.666666666667,-186
36,-75.6666666666667,-843.666666666667,-130,-59,-44,-32,309.666666666667,170.333333333333,-223
42,-39.3333333333333,-676,94.3333333333333,-726.333333333333,-44.6666666666667,-27.6666666666667,318,161.666666666667,-243
48,25.6666666666667,-740,348.333333333333,-1080.66666666667,-9.66666666666667,-14.6666666666667,349,156.333333333333,-233.666666666667
54,67.6666666666667,-665.666666666667,561.333333333333,-1377,-64.6666666666667,-10.3333333333333,389,150.666666666667,-196.333333333333
60,-46.3333333333333,-648.333333333333,739.666666666667,-1581.33333333333,-82.3333333333333,4.66666666666667,429,136.666666666667,-120.333333333333
66,-59.3333333333333,-584.333333333333,706.333333333333,-1719,-90.3333333333333,11.6666666666667,449,127,-29.6666666666667
72,-16.3333333333333,-417.333333333333,633.666666666667,-1715.33333333333,-49.3333333333333,23.3333333333333,445.666666666667,117,51.3333333333333
78,138.666666666667,-485.333333333333,521.666666666667,-1474,-28.3333333333333,21,430.333333333333,120,102.333333333333
84,236,-501,495.333333333333,-1054.66666666667,1,20.6666666666667,428,128,143.666666666667
90,154.666666666667,-458.333333333333,287.333333333333,-574.333333333333,-11.6666666666667,6,429.333333333333,106.666666666667,158.333333333333
96,64.6666666666667,-223.666666666667,125.666666666667,216.666666666667,9.66666666666667,2.33333333333333,444.666666666667,103.333333333333,180.333333333333
102,-82,86.6666666666667,-60,862.666666666667,-12.3333333333333,-3.66666666666667,464.666666666667,106.333333333333,170
