"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,19.3333333333333,252.333333333333,-524.666666666667,245.333333333333,-16.6666666666667,-20.6666666666667,460.333333333333,131.666666666667,-52.6666666666667
6,109.666666666667,-6.33333333333333,-665,807.333333333333,-8,-11.3333333333333,455.333333333333,159.666666666667,-78.6666666666667
12,136.666666666667,43.3333333333333,-630.666666666667,1310.33333333333,-13,-5.66666666666667,432.333333333333,218.333333333333,-108.666666666667
18,82.3333333333333,9.33333333333333,-629.666666666667,1517,-24,0.666666666666667,385.333333333333,231,-157.666666666667
24,67.3333333333333,-7.66666666666667,-580.333333333333,1566.66666666667,-19.3333333333333,11.3333333333333,330.666666666667,224,-188.666666666667
30,89.3333333333333,-314.333333333333,-441,1365.33333333333,-11,21.6666666666667,285,210.333333333333,-221
36,200.666666666667,-530,-215,975.333333333333,21,23,243,191.666666666667,-254
42,167.333333333333,-720.666666666667,-33.3333333333333,322.333333333333,-13.3333333333333,1,219,176.666666666667,-293.666666666667
48,157.333333333333,-804.333333333333,149,-404,-19.3333333333333,-32,219.666666666667,170.333333333333,-317.333333333333
54,25,-644.666666666667,417.333333333333,-923,-47,-36.3333333333333,245.666666666667,168.333333333333,-319.666666666667
60,9,-379.666666666667,587.333333333333,-1076.66666666667,-35.6666666666667,-13.3333333333333,288.333333333333,166.666666666667,-299.333333333333
66,-9.33333333333333,-177.666666666667,613.666666666667,-1090.33333333333,-68.6666666666667,33.6666666666667,325.666666666667,158.666666666667,-273.666666666667
72,19,-113.666666666667,602.666666666667,-1197.33333333333,-57.3333333333333,42,367.333333333333,146.666666666667,-229.333333333333
78,133.666666666667,-144,612.333333333333,-1330,-38.3333333333333,35.3333333333333,388.666666666667,134.666666666667,-176.333333333333
84,76,56.6666666666667,653,-1373,-35.3333333333333,8.33333333333333,401.666666666667,127,-117
90,-49.6666666666667,199.666666666667,521.333333333333,-1214,-85.6666666666667,-2,399,126,-73
96,-196.333333333333,314.666666666667,314.666666666667,-921,-92.6666666666667,-1.66666666666667,412.666666666667,128,-34.6666666666667
102,-58,194.666666666667,80,-509.666666666667,-50.3333333333333,7,424.666666666667,102,-28.3333333333333
108,125.333333333333,205.333333333333,-148.666666666667,30.6666666666667,7.33333333333333,13.6666666666667,449.666666666667,103.666666666667,-7
