"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,-26,415,-449.666666666667,-65.6666666666667,-20.3333333333333,-5.33333333333333,469.666666666667,160.333333333333,-64
6,77,-26.3333333333333,-802,554,6,-21.6666666666667,490.666666666667,180.666666666667,-52
12,38.6666666666667,-205,-814.333333333333,1060,-9.66666666666667,-18,472.333333333333,215,-81
18,81.3333333333333,-381,-724,1459.66666666667,-9.33333333333333,-29.6666666666667,416.666666666667,212,-115.333333333333
24,30,-267.333333333333,-612.666666666667,1576.66666666667,-20,-30.6666666666667,363.333333333333,225.666666666667,-161.666666666667
30,3,-298,-508.333333333333,1509.66666666667,-16.6666666666667,-25.3333333333333,316.333333333333,215.333333333333,-188
36,-47,-283,-313,1277,-25,-7.33333333333333,268.333333333333,200.333333333333,-218
42,-61,-404.666666666667,-31.3333333333333,966.333333333333,-22.6666666666667,4.33333333333333,223.666666666667,184.666666666667,-267.333333333333
48,-79.3333333333333,-440,194,267.666666666667,-27.3333333333333,-4.33333333333333,201,172.666666666667,-310.666666666667
54,23.6666666666667,-340.666666666667,286.666666666667,-346.666666666667,-33.3333333333333,0.333333333333333,204.666666666667,166.333333333333,-340
60,232.666666666667,-322.333333333333,421.333333333333,-796.666666666667,-23.3333333333333,-14.6666666666667,230.666666666667,164.333333333333,-341
66,249,46,594.333333333333,-769.666666666667,-39.6666666666667,17.3333333333333,261.666666666667,159.666666666667,-332.666666666667
72,183.666666666667,235.333333333333,654.666666666667,-702,-16,31.3333333333333,295.666666666667,152.666666666667,-310.666666666667
78,-17.6666666666667,397.333333333333,712.666666666667,-860.333333333333,-14.6666666666667,42.6666666666667,312.666666666667,152.333333333333,-276.333333333333
84,-209.666666666667,303,672.333333333333,-1171,-20.6666666666667,10.6666666666667,341.666666666667,126,-229
90,-145.666666666667,122,691,-1319,-41,-5,350,117.333333333333,-186.666666666667
96,-25.3333333333333,253,560,-1122.33333333333,-55.6666666666667,0.666666666666667,371,101.666666666667,-153.666666666667
102,144.333333333333,361,385,-769.333333333333,-47.6666666666667,15,379,118,-132
108,39.6666666666667,566,151,-523.333333333333,-47.6666666666667,6.33333333333333,414.666666666667,129.666666666667,-92.6666666666667
114,-59,496.666666666667,-217.333333333333,-268,-39.3333333333333,-4.66666666666667,437.333333333333,110.666666666667,-72.6666666666667
