"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,17,320.333333333333,-537.666666666667,1329,17.3333333333333,-7.66666666666667,501.666666666667,159.666666666667,56.6666666666667
6,23.6666666666667,26,-663.666666666667,1676.33333333333,0.666666666666667,-0.333333333333333,488.333333333333,195.666666666667,-7.33333333333333
12,-53,-306.333333333333,-703.333333333333,1804.33333333333,-18.6666666666667,-6,444.333333333333,214.666666666667,-74.6666666666667
18,10.3333333333333,-637.666666666667,-730,1563.33333333333,-14,-18.6666666666667,377.333333333333,217.666666666667,-112.333333333333
24,56,-779,-523,934.666666666667,-37.3333333333333,-34.6666666666667,340.666666666667,202.333333333333,-142.666666666667
30,84,-765.333333333333,-277.666666666667,274.333333333333,-51.3333333333333,-42,321.333333333333,188.666666666667,-170.666666666667
36,26,-845,-98.3333333333333,-281.666666666667,-62.6666666666667,-38,320.333333333333,171.666666666667,-203.666666666667
42,-29,-816.666666666667,153,-699.333333333333,-70,-10,344.333333333333,161.666666666667,-214.333333333333
48,9.33333333333333,-1018.33333333333,233.666666666667,-957.666666666667,-55.3333333333333,4,378.666666666667,153.333333333333,-200.333333333333
54,201.666666666667,-1162.66666666667,546.333333333333,-1078.66666666667,-39,-1,415,149,-158.666666666667
60,198,-1164,560,-990,7,-27,435.666666666667,144.333333333333,-104
66,213,-853,686.666666666667,-1055,16.6666666666667,-2.33333333333333,441.333333333333,135.666666666667,-35.6666666666667
72,121.666666666667,-671.333333333333,674.666666666667,-1074.33333333333,23,4.33333333333333,435,105,-4.66666666666667
78,191.333333333333,-601,625.333333333333,-1039.66666666667,1,29.3333333333333,426.333333333333,95.6666666666667,34.6666666666667
84,126.666666666667,-397.666666666667,479.333333333333,-694.333333333333,6,9.66666666666667,430.666666666667,89.3333333333333,50.3333333333333
90,61.3333333333333,-69.6666666666667,283,-303.666666666667,-17,12.6666666666667,439.666666666667,112,95.3333333333333
96,16,134.666666666667,2.66666666666667,172.333333333333,2.33333333333333,0,455.666666666667,124,124
102,-2.66666666666667,167.333333333333,-254.333333333333,590,-2,-2.33333333333333,484.666666666667,113.333333333333,130.333333333333
