"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,60,190,-246.333333333333,1223,-5.33333333333333,-4,494.666666666667,139.333333333333,70.3333333333333
6,-69.6666666666667,235.333333333333,-544,1506,-4,5.66666666666667,492.666666666667,170.333333333333,17.3333333333333
12,-46.6666666666667,23.6666666666667,-699.666666666667,1661,-1,7.66666666666667,464.333333333333,190.333333333333,-56.6666666666667
18,-34.3333333333333,-326.666666666667,-678.333333333333,1683.66666666667,-6.33333333333333,-7.33333333333333,404.333333333333,221.333333333333,-109.666666666667
24,-23.6666666666667,-513.333333333333,-663.333333333333,1467.33333333333,-30.3333333333333,-12.6666666666667,354,214.666666666667,-148.333333333333
30,-71.6666666666667,-625,-549,1064.33333333333,-35.3333333333333,-26.3333333333333,313.333333333333,202.666666666667,-176
36,-21,-637.666666666667,-379.333333333333,470.333333333333,-33.6666666666667,-23.3333333333333,282.333333333333,186.666666666667,-216.333333333333
42,89,-692,-10.6666666666667,-326.666666666667,-15,-7,281.333333333333,172.666666666667,-248.666666666667
48,58,-560.666666666667,233.333333333333,-790.333333333333,-52,22.3333333333333,305,163,-264
54,116,-682.666666666667,290.333333333333,-1027.33333333333,-82,28,343,159,-249
60,31,-441.333333333333,490,-1014.33333333333,-127,29,377,157.666666666667,-222.666666666667
66,1,-293.666666666667,592.333333333333,-1131.33333333333,-100.333333333333,21.6666666666667,405.333333333333,149.333333333333,-179.666666666667
72,-68,-13,832,-1424.66666666667,-68.3333333333333,36.3333333333333,417.666666666667,147,-132.666666666667
78,-55.3333333333333,-171.666666666667,734.333333333333,-1638,-26.6666666666667,28.6666666666667,426,118.333333333333,-55
84,56.6666666666667,-306.333333333333,676.333333333333,-1774.33333333333,-35.3333333333333,10.6666666666667,423,104.333333333333,7.33333333333333
90,50.6666666666667,-202,502.333333333333,-1447,-57,-2.66666666666667,428,91.6666666666667,68.3333333333333
96,95.6666666666667,-232.333333333333,325.666666666667,-879.333333333333,-55.6666666666667,-11.6666666666667,437.666666666667,106.666666666667,104.333333333333
102,49.6666666666667,-61.6666666666667,123.333333333333,-26.3333333333333,-28,-2,486.666666666667,126,132.333333333333
108,30.3333333333333,21.6666666666667,-87,839.333333333333,1.33333333333333,5,504.333333333333,132.666666666667,144.333333333333
