"timestamp","acc_x","acc_y","acc_z","gyr_x","gyr_x.1","gyr_x.2","mag_x","mag_y","mag_z"
0,83,-39,-742.666666666667,787,37.3333333333333,-20,442,183.333333333333,250
6,174.333333333333,-341.333333333333,-1057.33333333333,1244.33333333333,38.3333333333333,-22.3333333333333,453.666666666667,214.333333333333,193.666666666667
12,115.666666666667,-539.666666666667,-1185,1313,17,-18.6666666666667,438.666666666667,222.666666666667,141.666666666667
18,30.6666666666667,-697.666666666667,-1077.33333333333,1109.66666666667,-11,-5.33333333333333,413.333333333333,213,104.333333333333
24,11.6666666666667,-975.666666666667,-919.666666666667,848,-23.6666666666667,5.66666666666667,389.333333333333,191.666666666667,69.6666666666667
30,107.333333333333,-1224,-696.333333333333,518,-38,8.33333333333333,390,176.666666666667,9.33333333333333
36,130.666666666667,-1461.66666666667,-313,309,-55.6666666666667,13.6666666666667,399.333333333333,164.333333333333,-43.3333333333333
42,160,-1530,-15.6666666666667,31,-58.6666666666667,16.3333333333333,419.666666666667,154.333333333333,-72.6666666666667
48,118.333333333333,-1505.66666666667,374.333333333333,-336,-66.6666666666667,27.6666666666667,431,147.333333333333,-61.3333333333333
54,54.3333333333333,-1240.66666666667,527,-777,-46.6666666666667,50.3333333333333,441,137.666666666667,-19.6666666666667
60,2.33333333333333,-988,725.666666666667,-1257,-44.3333333333333,63.3333333333333,425.666666666667,133,46.6666666666667
66,13.6666666666667,-874.666666666667,672,-1553.33333333333,-48,39.6666666666667,405.333333333333,129,108.333333333333
72,-43.3333333333333,-689.333333333333,611.666666666667,-1672.66666666667,-80.3333333333333,12.6666666666667,387.333333333333,104.666666666667,128.666666666667
78,67,-550.333333333333,525.666666666667,-1281,-81,-4.33333333333333,385.333333333333,99.6666666666667,169.666666666667
84,38.6666666666667,-273.333333333333,371,-581.666666666667,-44,5.33333333333333,394.333333333333,100.666666666667,216.666666666667
90,37.6666666666667,-23.3333333333333,28.6666666666667,179.333333333333,-0.666666666666667,-7.33333333333333,415,139.666666666667,282.333333333333
96,-51.6666666666667,153.333333333333,-502.333333333333,669.666666666667,23,-7.66666666666667,296.333333333333,181.666666666667,284
