,,,,,,,,,,,,,,,,,,,
69,f0,51,00,44,fe,6,3,8d,fd,cd,ff,0,0,aa,1,88,0,f7,ff
70,f0,18,00,c7,fd,85,3,98,fc,cb,ff,0a,0,a7,1,88,0,11,0
76,f0,5d,ff,dd,fe,d1,2,50,fd,bd,ff,f5,ff,92,1,7d,0,26,0
7c,f0,52,00,27,fd,50,3,e4,0,e8,ff,3,0,8f,1,7d,0,24,0
82,f0,49,00,25,fc,a4,3,3c,f9,a0,ff,1,0,89,1,83,0,44,0
89,f0,6f,01,c6,ff,fb,0,3d,f3,4d,ff,e9,ff,74,1,7c,0,bf,0
8f,f0,12,00,16,fd,53,2,64,5,f5,ff,e2,ff,7a,1,80,0,a5,0
95,f0,59,00,0d,fd,d8,2,d3,5,27,0,0d,0,83,1,86,0,75,0
9b,f0,c2,ff,ba,ff,d3,2,45,0d,43,0,15,0,92,1,88,0,2a,0
a2,f0,72,00,f7,fe,7c,3,b2,fc,b1,ff,f6,ff,99,1,86,0,cf,ff
a8,f0,f7,ff,a9,fd,7,4,76,1,f5,ff,fe,ff,9e,1,8c,0,c0,ff
ae,f0,16,00,fc,fd,9f,3,a9,fe,d8,ff,3,0,a7,1,9d,0,c3,ff
b4,f0,1a,00,89,fd,a2,3,3a,1,ec,ff,5,0,ad,1,9a,0,ab,ff
bb,f0,3a,00,99,fd,60,3,6d,1,fc,ff,8,0,b1,1,a0,0,9a,ff
c1,f0,2e,00,b2,fd,4,3,fa,1,e8,ff,2,0,a7,1,94,0,81,ff
c7,f0,22,00,58,fd,fc,2,0d,fd,c8,ff,5,0,a1,1,a3,0,85,ff
cd,f0,09,00,25,fe,19,4,23,fd,d5,ff,0a,0,b0,1,9e,0,a9,ff
d4,f0,1f,00,fa,fe,0a,5,18,ff,ed,ff,10,0,ab,1,a0,0,c1,ff
da,f0,12,00,4a,fd,8f,3,8a,f5,7d,ff,0,0,bd,1,9a,0,17,0
e0,f0,ac,ff,8b,fe,12,ff,42,2,e4,ff,db,ff,bc,1,a1,0,68,0
e6,f0,55,00,38,fe,29,5,5a,13,af,0,17,0,b3,1,a1,0,ac,ff
ed,f0,e2,01,37,fe,8a,2,1a,fd,e1,ff,17,0,9b,1,a4,0,7f,ff
f3,f0,d7,00,e2,fe,c3,3,37,fe,d9,ff,15,0,ab,1,a4,0,9d,ff
f9,f0,c0,ff,ff,fe,f3,3,a5,ff,e9,ff,0b,0,a1,1,a6,0,a9,ff
ff,f0,11,00,3b,fe,aa,3,5f,1,fc,ff,12,0,a2,1,a6,0,99,ff
06,f1,ac,ff,f8,fd,a5,3,c8,ff,e4,ff,2,0,a5,1,a4,0,91,ff
0c,f1,b5,ff,ad,fd,0a,3,0f,0,db,ff,fa,ff,aa,1,aa,0,97,ff
12,f1,a3,00,88,fe,5f,3,2e,ff,d2,ff,fe,ff,a8,1,a3,0,9d,ff
18,f1,1e,00,79,fe,b4,3,d4,ff,e8,ff,6,0,a7,1,a7,0,9d,ff
1f,f1,3c,ff,7c,fd,df,3,cb,ff,f8,ff,11,0,aa,1,aa,0,a8,ff
25,f1,89,ff,9e,fc,8,5,9c,f6,85,ff,8,0,aa,1,a4,0,dc,ff
2b,f1,04,00,1d,fe,9b,1,6a,f6,79,ff,ed,ff,b6,1,a1,0,66,0
31,f1,36,00,96,fc,a4,0,1a,f6,79,ff,eb,ff,ad,1,a0,0,c6,0
38,f1,de,00,90,fb,0b,2,cf,f8,a3,ff,6,0,86,1,a4,0,2b,1
3e,f1,7c,01,3e,fb,ed,4,bb,eb,7,ff,d0,ff,26,1,a6,0,b6,1
44,f1,1f,00,c3,fd,58,fe,63,e1,a5,fe,e7,ff,3,0,b2,0,37,2
4a,f1,82,00,7e,0,a6,fc,71,f0,20,ff,f8,ff,3f,ff,c7,0,1,2
51,f1,1d,00,25,0,fd,fb,d5,fb,af,ff,fe,ff,fa,fe,ce,0,d9,1
57,f1,50,01,34,fc,c0,fd,19,9,1c,0,c0,ff,15,ff,cb,0,e3,1
5d,f1,ab,02,fc,fd,f8,fd,75,0f,51,0,46,0,99,ff,b9,0,25,2
63,f1,86,00,98,fd,3c,fe,e0,0b,5c,0,0b,0,1e,0,ad,0,36,2
6a,f1,e4,ff,6a,fc,7,fe,2f,9,5d,0,e8,ff,79,0,b0,0,24,2
70,f1,02,00,0b,fc,b7,fe,ca,5,22,0,f7,ff,b4,0,aa,0,12,2
76,f1,30,00,46,fc,5b,ff,2c,7,29,0,0f,0,e4,0,9e,0,e9,1
7c,f1,35,00,d1,fb,e7,ff,7a,4,0a,0,1,0,1a,1,9b,0,c7,1
83,f1,2b,00,bd,fb,15,0,8d,0,e7,ff,1,0,26,1,98,0,b2,1
89,f1,1a,00,eb,fb,d8,ff,df,fc,c3,ff,2,0,0f,1,98,0,cb,1
8f,f1,22,00,2d,fc,6d,ff,37,fb,b0,ff,fe,ff,ee,0,9b,0,e0,1
95,f1,27,00,64,fc,fc,fe,0c,fc,ba,ff,ff,ff,d2,0,a7,0,f8,1
9c,f1,14,00,71,fc,b5,fe,7b,fe,d3,ff,2,0,bb,0,ad,0,1,2
a2,f1,25,fe,ac,fb,9b,ff,77,18,fc,0,cc,ff,30,1,9d,0,9b,1
a8,f1,67,ff,2c,fd,6e,1,79,14,c0,0,38,0,ad,1,a0,0,bf,0
ae,f1,7e,ff,23,fb,0b,6,b3,0e,48,0,db,ff,ba,1,a1,0,8,0
b5,f1,1d,00,7a,fb,df,2,0c,4,4,0,ed,ff,bc,1,a4,0,fc,ff
bb,f1,14,00,b7,fd,d1,2,fd,1,6,0,7,0,b7,1,a4,0,e5,ff
c1,f1,f6,ff,a6,fd,54,3,db,0,de,ff,f9,ff,bf,1,9e,0,cf,ff
c7,f1,3e,00,3,fe,c8,3,1b,2,16,0,18,0,ba,1,9e,0,d3,ff
ce,f1,36,fe,6e,fc,e3,0,fd,ff,7e,ff,8c,ff,b3,1,a3,0,bb,ff
d4,f1,05,00,d9,fd,e6,2,fd,fe,e2,ff,1,0,b1,1,a1,0,e1,ff
da,f1,3d,00,eb,fd,61,3,cc,ff,e3,ff,9,0,ba,1,a6,0,de,ff
e0,f1,38,00,df,fd,5f,3,a3,ff,e1,ff,fe,ff,b7,1,a7,0,df,ff
e7,f1,f9,ff,ba,fd,3f,3,ea,ff,db,ff,fd,ff,b6,1,a1,0,e2,ff
ed,f1,bc,00,70,fd,c1,1,bf,f8,64,ff,c0,ff,b4,1,a0,0,14,0
f3,f1,a6,ff,2b,fe,43,3,ef,0,ee,ff,12,0,ab,1,a4,0,11,0
f9,f1,fd,ff,92,fd,73,3,d2,ff,d9,ff,fe,ff,b1,1,a1,0,3,0
00,f2,15,00,7f,fd,16,3,8a,ff,c9,ff,f0,ff,ae,1,a1,0,15,0
06,f2,94,ff,96,fd,22,3,54,1,f7,ff,18,0,b1,1,a6,0,3,0
0c,f2,51,fb,5b,f8,41,5,f1,fb,25,ff,6c,ff,a5,1,aa,0,fd,ff
12,f2,d7,ff,49,fc,8c,3,ab,9,70,0,fa,ff,bf,1,9e,0,23,0
19,f2,fc,00,43,fa,c8,fd,37,3,3d,0,e7,ff,bc,1,a0,0,3f,0
1f,f2,f8,ff,70,fd,50,3,c9,fd,d8,ff,eb,ff,b9,1,9e,0,4a,0
25,f2,7a,00,df,fd,8c,2,d0,ff,f9,ff,1,0,bc,1,9a,0,54,0
2b,f2,2b,00,93,fd,aa,2,52,3,3,0,2,0,bd,1,a1,0,33,0
32,f2,41,00,aa,fd,33,3,69,4,fd,ff,f3,ff,c0,1,97,0,3,0
38,f2,d9,ff,6e,fe,d3,3,76,4,e2,ff,e7,ff,ad,1,9d,0,c6,ff
3e,f2,4f,00,46,fe,4d,3,a0,4,f3,ff,f3,ff,a4,1,9a,0,99,ff
44,f2,00,00,8c,fe,be,3,dd,0,2,0,f2,ff,9c,1,9b,0,8b,ff
4b,f2,f0,ff,d5,fe,98,3,d2,0,e4,ff,f9,ff,9c,1,a1,0,7b,ff
51,f2,74,00,3,ff,be,3,2d,2,b8,ff,ee,ff,99,1,9e,0,6c,ff
57,f2,fc,ff,d4,fe,ca,3,18,1,cb,ff,2,0,90,1,a0,0,57,ff
5d,f2,35,00,ab,fe,9e,3,59,1,df,ff,fe,ff,83,1,a6,0,4f,ff
64,f2,94,ff,ad,fe,0c,4,8b,0,b2,ff,ef,ff,84,1,a4,0,46,ff
6a,f2,ab,ff,8,ff,ed,3,c4,0,d0,ff,fb,ff,89,1,a1,0,48,ff
70,f2,11,00,7,ff,dd,3,3c,0,bc,ff,fc,ff,7b,1,9b,0,39,ff
76,f2,38,00,11,ff,c1,3,43,0,c1,ff,f7,ff,78,1,a0,0,3d,ff
7d,f2,42,00,d8,fe,c3,3,77,0,b3,ff,fb,ff,74,1,a1,0,39,ff
83,f2,41,00,1e,ff,dc,3,5f,ff,a7,ff,7,0,71,1,a3,0,31,ff
89,f2,6b,00,29,ff,d3,3,df,fe,a5,ff,fb,ff,78,1,97,0,36,ff
8f,f2,26,00,67,ff,fc,3,63,fe,92,ff,f7,ff,84,1,9b,0,3f,ff
96,f2,82,00,2c,0,0b,4,bf,ff,8b,ff,f2,ff,83,1,95,0,3c,ff
9c,f2,5d,00,b6,fe,a6,3,17,0,88,ff,e8,ff,98,1,86,0,3d,ff
a2,f2,01,00,e2,fe,d0,3,96,ff,a1,ff,ff,ff,a5,1,7d,0,43,ff
a8,f2,76,00,d2,fe,bf,3,1a,0,ee,ff,0,0,a7,1,7d,0,45,ff
af,f2,b9,00,58,ff,91,3,e2,ff,f9,ff,13,0,aa,1,80,0,54,ff
b5,f2,a7,00,d8,fd,64,3,18,1,bc,ff,0,0,a4,1,7f,0,45,ff
bb,f2,34,00,e0,ff,20,4,3,0,c4,ff,8,0,a1,1,7d,0,55,ff
c1,f2,51,00,6,ff,d8,3,ca,ff,e0,ff,0,0,9e,1,80,0,58,ff
c8,f2,68,00,14,ff,de,3,64,ff,f1,ff,fd,ff,98,1,86,0,61,ff
ce,f2,52,00,dd,fe,b8,3,4c,fe,f3,ff,16,0,a2,1,88,0,78,ff
d4,f2,5f,00,2d,ff,ae,3,9b,fe,dc,ff,7,0,a1,1,8c,0,7e,ff
da,f2,54,00,1b,fe,94,3,50,ff,ca,ff,fe,ff,a1,1,86,0,8a,ff
e1,f2,01,fe,2e,3,2,5,bf,ff,f3,fe,95,fe,b3,1,83,0,af,ff
e7,f2,0a,02,3b,ff,88,3,d4,ff,ee,ff,1d,0,ab,1,7f,0,a6,ff
ed,f2,cf,00,c0,fe,91,3,ea,ff,27,0,3c,0,a8,1,7f,0,ae,ff
f3,f2,0a,00,6e,fd,75,3,59,1,cf,ff,e3,ff,ad,1,86,0,9c,ff
fa,f2,70,00,62,fd,5b,3,df,ff,0b,0,20,0,a5,1,8c,0,93,ff
00,f3,b6,00,fc,ff,b3,3,64,0,fb,ff,5,0,9f,1,80,0,9d,ff
06,f3,25,00,f0,fd,a4,3,0a,0,dd,ff,0e,0,a7,1,88,0,93,ff
0c,f3,af,00,2d,ff,ac,3,dd,fe,3,0,15,0,aa,1,8c,0,9d,ff
13,f3,e9,ff,ca,fe,e3,3,10,ff,d9,ff,f5,ff,a5,1,8c,0,ab,ff
19,f3,3d,00,48,fe,95,3,46,ff,e8,ff,fc,ff,a7,1,8b,0,b4,ff
1f,f3,55,00,78,fe,7f,3,69,ff,ee,ff,3,0,ab,1,80,0,b7,ff
25,f3,78,00,d0,fd,4c,3,24,0,c3,ff,f6,ff,a8,1,88,0,c4,ff
2c,f3,56,00,9a,fe,a5,3,41,0,e4,ff,4,0,b1,1,82,0,b7,ff
32,f3,60,00,4c,fe,74,3,9d,0,c8,ff,f9,ff,ae,1,89,0,ae,ff
38,f3,6a,00,4e,fe,94,3,83,0,e7,ff,0e,0,a5,1,89,0,a8,ff
3e,f3,53,00,91,fe,99,3,ec,ff,eb,ff,16,0,a2,1,8c,0,a5,ff
45,f3,61,00,71,fe,b0,3,95,ff,e6,ff,4,0,a4,1,89,0,b1,ff
4b,f3,6d,00,e3,fe,8f,3,65,ff,ea,ff,10,0,a5,1,8b,0,b4,ff
51,f3,75,00,34,fe,75,3,11,0,fb,ff,fc,ff,a8,1,7d,0,ac,ff
57,f3,55,00,3a,fe,75,3,62,0,e4,ff,2,0,a5,1,85,0,ae,ff
5e,f3,90,00,65,fe,7f,3,cd,0,d2,ff,4,0,a1,1,86,0,a9,ff
64,f3,6e,00,27,ff,cb,3,dc,0,f9,ff,0e,0,a8,1,85,0,9c,ff
6a,f3,2d,00,80,fe,aa,3,d2,0,f9,ff,0c,0,a2,1,8b,0,8a,ff
70,f3,48,00,26,fe,96,3,87,0,fb,ff,3,0,9f,1,8c,0,91,ff
77,f3,88,00,e1,fe,a5,3,9c,0,f9,ff,fc,ff,9e,1,8e,0,85,ff
7d,f3,32,00,e5,fe,df,3,48,0,3,0,4,0,9b,1,92,0,8b,ff
83,f3,83,00,92,fe,bb,3,9a,ff,1c,0,fd,ff,99,1,8c,0,85,ff
89,f3,08,00,0,ff,dc,3,f5,fe,fa,ff,0a,0,9e,1,85,0,88,ff
90,f3,54,00,a6,fe,9a,3,38,ff,eb,ff,2,0,a4,1,91,0,93,ff
96,f3,52,00,e7,fd,5d,3,61,ff,e4,ff,1,0,a2,1,8e,0,94,ff
9c,f3,3a,00,76,fe,a1,3,32,ff,e4,ff,0b,0,9e,1,8b,0,a6,ff
a2,f3,e6,fd,1a,ff,79,4,65,fe,56,ff,d3,ff,a5,1,8e,0,a6,ff
a9,f3,44,00,10,fe,72,3,52,fe,f0,ff,27,0,b3,1,8e,0,b7,ff
af,f3,6a,00,ef,fd,3a,3,5a,fd,e4,ff,1c,0,ae,1,92,0,de,ff
b5,f3,f7,ff,0e,ff,ff,3,57,fd,d1,ff,13,0,b6,1,91,0,fa,ff
bb,f3,eb,ff,8c,fd,58,3,5b,fd,cd,ff,0b,0,bd,1,8b,0,18,0
c2,f3,df,02,e1,fc,a0,1,9c,ff,3c,0,4,0,bc,1,89,0,29,0
c8,f3,79,01,11,fc,54,1,be,ff,2,0,11,0,ba,1,8c,0,27,0
ce,f3,2a,00,5d,fd,2,3,34,0,d8,ff,f4,ff,bc,1,86,0,21,0
d4,f3,3d,00,9f,fc,84,2,2c,ff,da,ff,7,0,bc,1,8c,0,24,0
db,f3,40,00,0e,fd,ae,2,27,fd,bd,ff,9,0,b6,1,89,0,45,0
e1,f3,cb,fc,a4,f9,75,0,58,0,96,ff,ba,ff,b1,1,88,0,4b,0
e7,f3,e8,ff,ce,fc,d7,2,61,ff,c4,ff,dd,ff,b4,1,83,0,5a,0
ed,f3,c0,ff,88,fe,bf,3,b1,ff,e1,ff,2,0,bd,1,82,0,60,0
f4,f3,12,00,c5,fc,9b,2,f1,0,dc,ff,e7,ff,ba,1,83,0,50,0
fa,f3,3e,00,96,fb,7f,1,85,ff,d9,ff,7,0,b7,1,8b,0,4d,0
00,f4,96,ff,cf,2,cc,5,63,1,ef,ff,45,0,b7,1,8e,0,5a,0
06,f4,1a,00,2c,ff,49,4,50,1,fa,ff,0a,0,bc,1,89,0,51,0
0d,f4,34,00,c9,fc,c0,2,3a,1,ee,ff,ee,ff,bc,1,89,0,33,0
13,f4,40,00,e5,fc,4b,2,d3,fe,d7,ff,0d,0,bd,1,8c,0,3e,0
19,f4,1f,00,68,fc,0,2,58,ff,c8,ff,fe,ff,bf,1,8b,0,3e,0
1f,f4,9b,ff,8f,fe,f4,3,8c,ff,b4,ff,2,0,ba,1,82,0,48,0
26,f4,e8,ff,d9,fd,65,3,b4,ff,d1,ff,2,0,b9,1,88,0,3c,0
2c,f4,3e,00,9f,fd,fa,2,a6,ff,dd,ff,5,0,c2,1,86,0,44,0
32,f4,44,00,91,fd,1e,3,eb,ff,d6,ff,0,0,b7,1,83,0,47,0
38,f4,4c,00,90,fd,11,3,a8,ff,d9,ff,7,0,bd,1,86,0,45,0
3f,f4,4c,00,6f,fd,2,3,ae,ff,e0,ff,9,0,bd,1,88,0,45,0
45,f4,4f,00,69,fd,e1,2,56,ff,e3,ff,10,0,b9,1,86,0,51,0
4b,f4,2a,00,70,fd,e5,2,6d,ff,e2,ff,0c,0,bc,1,8b,0,63,0
51,f4,54,00,1c,fd,b0,2,b1,ff,e2,ff,0,0,bd,1,86,0,5c,0
58,f4,54,00,2a,fd,ae,2,3c,0,e7,ff,9,0,bc,1,85,0,63,0
5e,f4,53,00,41,fd,c9,2,25,0,e7,ff,7,0,b7,1,85,0,60,0
64,f4,42,00,4d,fd,d5,2,e8,ff,ef,ff,0a,0,b9,1,8c,0,5c,0
6a,f4,48,00,66,fd,f1,2,98,ff,e0,ff,7,0,b7,1,86,0,66,0
71,f4,52,00,15,fd,a2,2,0f,0,e4,ff,1,0,b1,1,8b,0,5d,0
77,f4,58,00,1f,fd,8f,2,ef,ff,e0,ff,8,0,ba,1,89,0,66,0
7d,f4,65,00,58,fd,d1,2,69,0,e6,ff,fe,ff,b9,1,8e,0,68,0
83,f4,31,00,c3,fd,36,3,92,0,e3,ff,0,0,b6,1,8b,0,5c,0
8a,f4,58,00,f6,fc,b2,2,5a,1,eb,ff,f7,ff,b3,1,88,0,57,0
90,f4,46,00,15,fd,a2,2,f7,ff,da,ff,fd,ff,b4,1,88,0,4a,0
96,f4,17,00,f7,fc,97,2,90,ff,d4,ff,fa,ff,c0,1,8c,0,4e,0
9c,f4,d5,00,26,fc,41,2,eb,0,ea,ff,df,ff,b9,1,8c,0,45,0
a3,f4,67,00,4b,fd,ef,2,d7,ff,e4,ff,fe,ff,ba,1,86,0,42,0
a9,f4,4e,00,be,fd,21,3,fe,ff,e4,ff,1,0,bd,1,88,0,54,0
af,f4,6b,00,74,fd,d5,2,15,0,da,ff,0e,0,bc,1,8b,0,3e,0
b5,f4,3c,00,db,fd,1b,3,23,ff,cd,ff,0b,0,b6,1,83,0,4a,0
bc,f4,2e,00,c8,fd,4e,3,2a,0,e9,ff,0,0,b6,1,8c,0,44,0
c2,f4,41,00,99,fd,17,3,d3,ff,e6,ff,4,0,c6,1,83,0,45,0
c8,f4,45,00,d8,fd,41,3,49,0,e9,ff,5,0,bc,1,88,0,47,0
ce,f4,61,00,6c,fc,2,2,29,ff,d9,ff,f7,ff,bc,1,8c,0,44,0
d5,f4,95,00,85,ff,86,3,79,0,e6,ff,fe,ff,bf,1,89,0,48,0
db,f4,67,00,32,ff,46,4,50,2,e1,ff,fb,ff,c0,1,8b,0,21,0
e1,f4,45,00,5d,fc,a6,2,fc,1,0,0,f9,ff,b1,1,85,0,6,0
e7,f4,63,00,6f,fc,2b,2,c8,fe,e9,ff,15,0,b9,1,8f,0,8,0
ee,f4,76,ff,77,fd,5e,3,86,fe,7f,ff,fa,ff,b6,1,85,0,17,0
f4,f4,b1,fe,c0,fc,b6,3,ac,0,99,ff,b3,ff,b9,1,83,0,17,0
fa,f4,26,00,3c,fc,85,2,e0,ff,ee,ff,eb,ff,b6,1,89,0,1a,0
00,f5,27,00,a1,fc,83,2,4f,ff,ee,ff,e4,ff,bf,1,88,0,17,0
07,f5,26,00,64,fe,7a,3,1c,0,d1,ff,4,0,b6,1,86,0,17,0
0d,f5,bf,00,40,ff,e1,3,85,0,e8,ff,f2,ff,b9,1,89,0,26,0
13,f5,a7,00,60,fd,c3,2,95,0,ef,ff,4,0,b6,1,86,0,15,0
19,f5,46,00,76,fd,f9,2,fe,ff,dd,ff,7,0,ba,1,83,0,1a,0
20,f5,48,00,4,ff,eb,3,21,0,da,ff,0a,0,b6,1,83,0,1d,0
26,f5,9e,00,a4,fe,94,3,2c,0,eb,ff,16,0,bc,1,86,0,1a,0
2c,f5,f0,ff,db,fd,39,3,27,0,d4,ff,f9,ff,ba,1,89,0,12,0
32,f5,92,00,2f,fd,85,2,ef,ff,e5,ff,ef,ff,bc,1,85,0,0e,0
39,f5,17,01,e3,ff,bc,3,e9,ff,e0,ff,2e,0,bf,1,89,0,15,0
3f,f5,79,00,53,fe,7e,3,1b,0,d2,ff,4,0,b6,1,8e,0,0c,0
45,f5,71,00,fc,fd,39,3,b7,ff,e1,ff,12,0,bc,1,8e,0,1a,0
4b,f5,59,00,f8,fd,40,3,2,0,e0,ff,0,0,b9,1,82,0,18,0
52,f5,47,00,48,fe,92,3,9a,0,d9,ff,ff,ff,bd,1,89,0,14,0
58,f5,71,00,93,fd,2c,3,95,0,f3,ff,2,0,b6,1,8b,0,0c,0
5e,f5,53,00,b6,fd,5b,3,6d,0,ed,ff,f2,ff,b4,1,8b,0,9,0
64,f5,31,00,af,fd,2c,3,15,0,e9,ff,1e,0,b6,1,83,0,0c,0
6b,f5,49,00,c2,fd,3c,3,1c,0,ed,ff,f6,ff,b0,1,8e,0,fc,ff
71,f5,18,00,de,fd,56,3,af,ff,f0,ff,16,0,ae,1,89,0,9,0
77,f5,4d,00,d9,fd,46,3,fe,ff,1,0,1e,0,ab,1,8f,0,6,0
7d,f5,6b,00,af,fd,38,3,0,0,10,0,2c,0,b6,1,8f,0,8,0
84,f5,37,00,cf,fd,36,3,9f,ff,0e,0,27,0,b0,1,91,0,0c,0
8a,f5,48,00,98,fd,f9,2,6e,ff,e7,ff,10,0,b7,1,80,0,15,0
90,f5,2b,00,73,fd,12,3,ac,ff,e3,ff,0d,0,b3,1,91,0,1e,0
96,f5,14,00,9b,fd,2e,3,0,0,f5,ff,14,0,b6,1,8b,0,12,0
9d,f5,11,00,b0,fd,37,3,67,0,8,0,2f,0,b4,1,8b,0,1e,0
a3,f5,1e,00,a0,fd,24,3,e7,ff,0,0,17,0,b7,1,8e,0,18,0
a9,f5,47,00,bb,fd,25,3,7a,1,12,0,1c,0,b1,1,91,0,11,0
af,f5,26,00,ae,fd,45,3,ea,0,f8,ff,4,0,b3,1,95,0,6,0
b6,f5,3d,00,f0,fd,49,3,c0,1,14,0,0b,0,a2,1,94,0,f6,ff
bc,f5,20,00,cf,fd,83,3,5,1,ee,ff,fc,ff,a4,1,91,0,e4,ff
c2,f5,2b,00,13,fe,75,3,d9,0,2,0,3,0,9b,1,97,0,de,ff
c8,f5,40,00,ca,fd,a0,3,8e,0,e1,ff,ff,ff,9c,1,8e,0,de,ff
cf,f5,16,00,f7,fd,b0,3,87,ff,df,ff,1,0,95,1,92,0,e2,ff
d5,f5,51,00,91,fd,a7,3,6a,ff,eb,ff,0,0,96,1,89,0,e7,ff
db,f5,31,00,cf,fd,af,3,97,ff,e4,ff,4,0,8a,1,83,0,f4,ff
e1,f5,2c,00,d5,fd,bd,3,61,ff,da,ff,fa,ff,80,1,94,0,2,0
e8,f5,2a,00,93,fd,d2,3,3,ff,ca,ff,f2,ff,69,1,b3,0,f9,ff
ee,f5,31,00,a4,fd,5,4,f3,fe,d4,ff,fd,ff,72,1,9a,0,97,ff
f4,f5,9a,00,18,fd,51,4,e8,fe,d0,ff,f6,ff,69,1,2f,0,c3,ff
fa,f5,81,00,3e,fe,d1,3,bc,fe,d5,ff,fd,ff,72,1,61,0,9,0
01,f6,45,00,67,fe,a4,3,48,fe,c0,ff,ec,ff,7e,1,7a,0,f4,ff
07,f6,21,00,51,fe,67,3,bd,fe,bf,ff,fe,ff,90,1,77,0,0c,0
0d,f6,f5,ff,84,fe,e2,2,27,ff,cf,ff,fc,ff,9b,1,77,0,0f,0
13,f6,2d,00,e0,fd,f7,2,9,ff,dc,ff,4,0,a5,1,7f,0,26,0
1a,f6,a0,ff,1f,fe,fa,2,89,ff,d3,ff,0e,0,ae,1,85,0,42,0
20,f6,b7,ff,36,fe,31,3,89,ff,ce,ff,6,0,bd,1,88,0,4a,0
26,f6,0a,00,db,fd,48,2,cb,fd,d8,ff,e9,ff,bf,1,8e,0,6c,0
2c,f6,16,00,ae,fd,9c,2,2e,0,d4,ff,7,0,b9,1,8f,0,80,0
33,f6,23,00,81,fd,ec,2,ca,0,d1,ff,0,0,c6,1,af,0,95,0
39,f6,2a,00,74,fd,d6,2,f5,0,f0,ff,0d,0,e0,1,d9,0,96,0
3f,f6,2b,00,a3,fd,13,3,9e,0,f9,ff,3,0,1c,2,d1,0,5c,0
45,f6,2a,00,ad,fd,bf,2,f2,0,ff,ff,0a,0,17,2,85,0,45,0
4c,f6,0c,00,6,fe,2c,3,4d,1,e8,ff,f9,ff,fc,1,73,0,5a,0
52,f6,16,00,3,fe,29,3,bf,1,e8,ff,0,0,e0,1,8e,0,66,0
58,f6,23,00,f9,fd,21,3,fa,1,ef,ff,0,0,d7,1,b9,0,57,0
5e,f6,3e,00,ec,fd,21,3,67,1,eb,ff,0,0,ce,1,d0,0,32,0
65,f6,2c,00,30,fe,0f,3,42,1,ea,ff,0,0,c6,1,e5,0,0f,0
6b,f6,14,00,38,fe,27,3,41,1,fc,ff,9,0,ba,1,e0,0,0,0
71,f6,1e,00,16,fe,19,3,6a,1,e7,ff,7,0,b1,1,e5,0,f6,ff
77,f6,44,00,0a,fe,69,3,ba,1,e9,ff,fe,ff,a5,1,e9,0,e2,ff
7e,f6,20,00,c5,fe,86,3,90,1,fd,ff,10,0,95,1,e8,0,d0,ff
84,f6,0c,00,1b,fe,75,3,62,1,0b,0,0d,0,8f,1,dd,0,c9,ff
8a,f6,22,00,84,fd,b8,3,2,1,f3,ff,0,0,89,1,e3,0,c4,ff
90,f6,d4,ff,b8,fd,1f,4,d0,0,ee,ff,0,0,83,1,e2,0,c1,ff
97,f6,8a,00,2f,fe,8a,3,87,0,f5,ff,1c,0,77,1,df,0,ba,ff
9d,f6,01,00,67,fd,fc,3,2b,ff,de,ff,0,0,77,1,e5,0,b8,ff
a3,f6,eb,ff,88,fe,7d,3,0f,fe,d5,ff,2,0,83,1,e3,0,c3,ff
a9,f6,05,00,7e,0,7d,3,6e,fe,e5,ff,0e,0,99,1,e9,0,cf,ff
b0,f6,e5,ff,95,0,d6,3,6c,0,d1,ff,f6,ff,93,1,ec,0,c7,ff
b6,f6,1c,00,64,ff,8c,3,63,1,f2,ff,5,0,8a,1,e8,0,c3,ff
bc,f6,27,00,b0,fd,85,3,0f,1,f2,ff,2,0,81,1,eb,0,c3,ff
c2,f6,3d,00,fa,fc,ce,3,89,0,dd,ff,8,0,78,1,e3,0,bd,ff
c9,f6,18,00,59,fe,ba,3,c5,ff,d8,ff,7,0,7a,1,eb,0,b4,ff
cf,f6,14,00,39,ff,b0,3,9a,ff,db,ff,1,0,7b,1,e6,0,b4,ff
d5,f6,2b,00,40,ff,a6,3,0,0,ee,ff,4,0,7e,1,ee,0,a6,ff
db,f6,16,00,d4,fe,b2,3,35,0,e1,ff,3,0,96,1,df,0,ab,ff
e2,f6,2a,00,92,fe,b8,3,2f,0,e9,ff,7,0,99,1,d3,0,b2,ff
e8,f6,1a,00,8f,fe,b7,3,fc,ff,e2,ff,4,0,9f,1,d9,0,c1,ff
ee,f6,27,00,90,fe,b1,3,cd,ff,dd,ff,2,0,96,1,d6,0,c6,ff
f4,f6,1b,00,b6,fe,b7,3,cf,ff,da,ff,2,0,93,1,d1,0,c6,ff
fb,f6,14,00,e1,fe,a6,3,cb,ff,e7,ff,5,0,8f,1,dc,0,cf,ff
01,f7,1f,00,0a,ff,aa,3,e1,ff,df,ff,2,0,8d,1,da,0,d6,ff
07,f7,2d,00,d7,fe,a8,3,1d,0,e2,ff,4,0,84,1,df,0,c9,ff
0d,f7,2c,00,a0,fe,ad,3,2a,0,e7,ff,2,0,89,1,df,0,bd,ff
14,f7,1f,00,39,fe,bd,3,cb,ff,e6,ff,4,0,83,1,dd,0,c7,ff
1a,f7,17,00,58,fe,b7,3,7e,ff,dd,ff,0,0,87,1,df,0,cd,ff
20,f7,20,00,ff,fd,b6,3,ca,fe,c7,ff,0,0,8c,1,da,0,d3,ff
